Region_centroid_col,Region_centroid_row,Rawblue_mean,Rawgreen_mean,Exred_mean,Exblue_mean,Exgreen_mean,Saturatoin_mean,Hue_mean,field19
213,14,134.11111,112.666664,-38.333332,51.333332,-13,0.2228557,-2.3903835,negative
230,117,49.77778,33.77778,-16.444445,32.22222,-15.777778,0.33502588,-2.1062348,negative
110,174,12.555555,17,-7.7777777,-2.7777777,10.555555,0.35929558,2.3778543,negative
244,82,22.444445,12.444445,-11.555555,20.777779,-9.222222,0.4816013,-2.1706324,negative
10,207,64.88889,45.444443,-18.333334,38.333332,-20,0.29928485,-2.0633535,negative
19,55,26.666666,15.888889,-1.4444444,16.88889,-15.444445,0.40479085,-1.634416,positive
104,41,129.33334,108,-39.333332,51.666668,-12.333333,0.23449263,-2.4045534,negative
244,194,61.666668,43.11111,-15.888889,35.77778,-19.88889,0.30085307,-2.0218375,negative
131,15,145.33334,125.44444,-31.444445,45.555557,-14.111111,0.1764939,-2.3249698,negative
123,194,74.888885,53.22222,-19.444445,42.22222,-22.777779,0.29238248,-2.033605,negative
59,99,5.5555553,0.44444445,-5.7777777,10.555555,-4.7777777,0.9861111,-2.149743,negative
58,19,142.66667,126.111115,-26.777779,38.22222,-11.444445,0.15181188,-2.3407645,negative
61,119,3.2222223,0.33333334,-3.3333333,6,-2.6666667,0.984127,-2.133095,negative
228,20,140.55556,120.44444,-33,46.666668,-13.666667,0.18889166,-2.348006,negative
225,222,13.666667,17.555555,-9.666667,-1,10.666667,0.38572726,2.5573087,negative
162,94,23.777779,11.666667,-14.111111,25.222221,-11.111111,0.59959364,-2.142756,negative
161,136,6.4444447,3.3333333,4.4444447,2.4444444,-6.888889,0.53571427,-0.8965326,positive
73,31,143.11111,121.888885,-33.88889,48.77778,-14.888889,0.19245563,-2.3348312,negative
217,23,141.66667,119.77778,-37.666668,51.666668,-14,0.2101616,-2.3705504,negative
184,15,150.11111,137.88889,-19.333334,28,-8.666667,0.105074264,-2.3284721,negative
227,132,49.22222,33.88889,-16.666666,31.333334,-14.666667,0.32576838,-2.1295228,negative
42,57,79.44444,58.22222,-18.777779,41.22222,-22.444445,0.26677614,-2.0307028,negative
34,116,76.44444,54.11111,-25.666666,46.333332,-20.666666,0.31323463,-2.1617932,negative
113,114,34.666668,21.777779,-14.444445,26.555555,-12.111111,0.39392713,-2.1527398,negative
13,149,8.777778,3.6666667,-4.2222223,9.777778,-5.5555553,0.5881634,-2.0091076,positive
58,48,52.444443,34.666668,-16.222221,34.77778,-18.555555,0.33911672,-2.0487316,negative
103,216,13.666667,19.11111,-11,-2.6666667,13.666667,0.43169576,2.4475467,negative
137,182,42.88889,30.444445,-10.444445,23.88889,-13.444445,0.28575617,-2.0011246,negative
103,64,126.22222,103.77778,-37.333332,52.333332,-15,0.2367968,-2.3554425,negative
197,161,51.666668,38.555557,-16.444445,27.88889,-11.444445,0.27503988,-2.395566,negative
65,176,61,43,-13.555555,33.77778,-20.222221,0.294787,-1.9657031,negative
226,110,4.4444447,0.44444445,-4.6666665,8.333333,-3.6666667,0.9777778,-2.1559837,negative
24,215,15.444445,24.555555,-11.555555,-7.888889,19.444445,0.42521268,2.2240133,negative
98,135,6.4444447,3.2222223,5.2222223,2.2222223,-7.4444447,0.5654762,-0.7873758,positive
215,190,17.11111,26.555555,-11.666667,-8.333333,20,0.40352198,2.2044082,negative
183,157,18.666668,23.88889,-9.666667,-3,12.666667,0.31418663,2.4052022,negative
141,163,48.88889,38,-16.444445,24.555555,-8.111111,0.27005577,-2.3884537,negative
222,194,17.88889,26.11111,-10.888889,-6.888889,17.777779,0.3721296,2.224382,negative
121,237,5.111111,11.222222,-4.111111,-7.111111,11.222222,0.55723476,1.9384677,negative
221,35,122.55556,90.333336,-46.22222,71.44444,-25.222221,0.32001477,-2.280843,negative
245,73,70.111115,37.77778,-43.666668,70.333336,-26.666666,0.5490324,-2.2512536,negative
209,122,47.555557,34.333336,-10.333333,25,-14.666667,0.28241062,-1.9850266,negative
4,87,21,12.777778,2.6666667,11,-13.666667,0.39173108,-1.3183731,positive
102,158,47.444443,35,-11.333333,24.333334,-13,0.26415184,-2.049172,negative
95,100,26,15.555555,1.7777778,14.777778,-16.555555,0.4010419,-1.4770186,positive
35,107,12.222222,9,-6.5555553,8.111111,-1.5555556,0.6749559,-2.4929647,negative
227,195,58.555557,41.88889,-14.888889,32.444443,-17.555555,0.28449497,-2.038956,negative
80,124,6,2.6666667,4.6666665,2.6666667,-7.3333335,0.6084656,-0.877707,positive
48,83,11.888889,4.666667,-12.111111,16.88889,-4.7777777,0.82735026,-2.3450046,negative
146,201,7,16.333334,-6,-11,17,0.5708515,1.9092555,negative
15,123,5.3333335,2.3333335,4.3333335,2.3333333,-6.6666665,0.6116402,-0.85354733,positive
178,122,6.888889,3.3333333,4.4444447,3.1111112,-7.5555553,0.54960316,-0.94255877,positive
142,185,58.22222,41.333336,-11.777778,31.222221,-19.444445,0.28914437,-1.937924,negative
205,177,40.333336,28.555555,-12,23.666666,-11.666667,0.296365,-2.121237,negative
26,67,25.88889,14.555555,-1.3333334,17.666666,-16.333334,0.4369392,-1.6232022,positive
4,201,67.22222,46.77778,-19.777779,40.555557,-20.777779,0.30885938,-2.0752265,negative
22,116,7,3.1111112,3.4444444,4.111111,-7.5555553,0.57539684,-1.0996237,positive
187,89,9.555555,2.6666667,-6.4444447,13.555555,-7.111111,0.74090356,-2.0653422,negative
166,66,46.333332,38,-3.2222223,14.111111,-10.888889,0.17887476,-1.7485459,negative
79,28,79.111115,54.666668,-26.88889,50.11111,-23.222221,0.32455578,-2.1445074,negative
152,18,130.44444,108.666664,-44.666668,55,-10.333333,0.2546684,-2.45498,negative
33,114,24.11111,12.444445,-13,24,-11,0.51092404,-2.1490734,negative
129,176,19.777779,29,-9.888889,-8.888889,18.777779,0.33502117,2.1269014,negative
219,80,20.333334,11.777778,-9.444445,17.555555,-8.111111,0.43286037,-2.1389008,negative
179,63,123.22222,100.888885,-38.77778,52.88889,-14.111111,0.2481359,-2.3752825,negative
37,124,65.22222,48.333332,-14.666667,32.666668,-18,0.2585428,-2.0300786,negative
251,195,59.22222,42,-16.11111,33.88889,-17.777779,0.2918749,-2.0567336,negative
67,40,129,105.77778,-44.11111,56.88889,-12.777778,0.2609661,-2.4194565,negative
156,79,20.555555,11.444445,-10.888889,19.11111,-8.222222,0.4850439,-2.1758432,negative
123,136,3,0.22222222,-3,5.6666665,-2.6666667,0.9861111,-2.1109743,negative
237,135,4.7777777,2,4.5555553,1.8888888,-6.4444447,0.6472222,-0.8078477,positive
69,81,24.666666,14.555555,1.4444444,14.444445,-15.888889,0.41030994,-1.472378,positive
82,51,138.88889,118.888885,-34.22222,47.11111,-12.888889,0.19520037,-2.368498,negative
139,185,73.44444,51.77778,-20.777779,42.88889,-22.11111,0.29643956,-2.0738695,negative
127,57,140.33334,119.44444,-33.77778,48.22222,-14.444445,0.19475445,-2.3411634,negative
236,117,58.444443,39.666668,-19,37.666668,-18.666666,0.33047688,-2.0994802,negative
243,41,145.88889,131.33334,-20.333334,32,-11.666667,0.11953241,-2.2702253,negative
157,85,26.88889,15.333333,-13.111111,23.88889,-10.777778,0.45902446,-2.1609125,negative
207,115,2.8888888,0.33333334,-2.3333333,5,-2.6666667,0.93333334,-2.0655363,negative
90,134,4.666667,0.6666667,-3.3333333,7.6666665,-4.3333335,0.88148147,-2.0131435,negative
51,56,141.66667,121.44444,-30.666666,45.666668,-15,0.17948268,-2.3076565,negative
52,89,36.88889,24.666666,-11.111111,23.88889,-12.777778,0.33112764,-2.0484614,negative
8,199,11.777778,19.88889,-5,-9.666667,14.666667,0.40888458,1.9053026,negative
169,199,14.555555,17.88889,-10.222222,0.11111111,10.111111,0.37847343,2.6341755,negative
150,158,12.222222,6.111111,-4.3333335,11.333333,-7,0.50308645,-1.9434487,negative
95,57,34.444447,19.777779,-4.888889,24.444445,-19.555555,0.42569095,-1.7390174,positive
17,204,71.22222,49.666668,-19.11111,41.88889,-22.777779,0.3026711,-2.0373724,negative
96,141,8.777778,3,-5.5555553,11.444445,-5.888889,0.6652397,-2.0750706,negative
181,87,146.44444,131.88889,-22.555555,33.11111,-10.555555,0.12657078,-2.312874,negative
89,221,12.444445,19.11111,-10.222222,-4.888889,15.111111,0.44601154,2.3172119,negative
182,134,6.6666665,3.3333333,5.3333335,2.3333333,-7.6666665,0.57760143,-0.8060425,positive
164,45,124.55556,93.111115,-41.444443,67.888885,-26.444445,0.29250294,-2.238324,negative
29,18,86.111115,59.77778,-27.88889,53.444443,-25.555555,0.31715608,-2.123641,negative
128,116,5,0.6666667,-5.2222223,9.111111,-3.8888888,0.9702381,-2.1634343,negative
80,40,129,106.888885,-43.444443,54.88889,-11.444445,0.2540513,-2.4346924,negative
241,135,0.44444445,0,-0.44444445,0.8888889,-0.44444445,0.33333334,-2.0943952,negative
51,15,145.33334,128.33334,-27.666666,39.333332,-11.666667,0.15361586,-2.3410408,negative
93,29,142.77777,123.666664,-28.444445,42.88889,-14.444445,0.16648434,-2.2977605,negative
202,182,68.111115,47.555557,-16.555555,39.11111,-22.555555,0.3016008,-1.9892213,negative
174,112,43.666668,27,-22.222221,36.11111,-13.888889,0.4450395,-2.2447722,negative
121,154,3,1,-0.8888889,3.4444444,-2.5555556,0.5343915,-1.9059265,negative
18,87,5.6666665,1.8888888,-5.111111,8.222222,-3.1111112,0.86277056,-2.2294934,negative
78,201,68.66667,49.22222,-15,36.666668,-21.666666,0.28042978,-1.9694558,negative
228,90,24.444445,13.222222,-11.888889,22.777779,-10.888889,0.47554862,-2.1227303,negative
214,236,14.666667,22.222221,-11.111111,-5.7777777,16.88889,0.41959706,2.3066785,negative
236,42,146.44444,131.33334,-21.555555,33.444443,-11.888889,0.12513736,-2.2822175,negative
235,35,122,88.77778,-44.77778,72.22222,-27.444445,0.31949878,-2.2482352,negative
22,116,7,3.1111112,3.4444444,4.111111,-7.5555553,0.57539684,-1.0996237,positive
131,125,3.8888888,0.22222222,-4.111111,7.5555553,-3.4444444,1,-2.1303394,negative
16,117,7.4444447,3.3333333,3,4.6666665,-7.6666665,0.5535714,-1.1796917,positive
19,102,73.44444,51,-23.11111,45.22222,-22.11111,0.317014,-2.1020474,negative
14,60,24.777779,14.333333,-1.3333334,16.333334,-15,0.41924807,-1.6233917,positive
84,62,76.22222,53.444443,-22.777779,45.555557,-22.777779,0.3031787,-2.0937438,negative
63,203,71.66667,51.333332,-18.11111,39.555557,-21.444445,0.28710723,-2.0346415,negative
189,48,49.88889,37.555557,-9.888889,23.444445,-13.555555,0.24524052,-2.0032587,negative
187,106,45.77778,33.22222,-10.777778,24.222221,-13.444445,0.27090696,-2.0101776,negative
21,53,27.444445,16.333334,-2,17.666666,-15.666667,0.40413755,-1.6621771,positive
84,200,70.22222,49.11111,-18,40.666668,-22.666666,0.30081734,-2.0153737,negative
117,224,17.777779,27.555555,-14.444445,-7.4444447,21.88889,0.44151622,2.3041532,negative
86,33,130.55556,102.333336,-39.333332,62,-22.666666,0.25860354,-2.2662253,negative
93,236,10.777778,17.222223,-8.888889,-5.2222223,14.111111,0.44724658,2.2671974,negative
200,245,15,21.444445,-12.666667,-3.3333333,16,0.44538036,2.432783,negative
6,154,0.22222222,0,-0.22222222,0.44444445,-0.22222222,0.22222222,-2.0943952,negative
20,122,78.22222,52.444443,-27.555555,52.444443,-24.88889,0.34236288,-2.1284232,negative
201,34,20.88889,10.555555,-11.888889,21.444445,-9.555555,0.5448579,-2.1628716,negative
234,122,5.2222223,1,-5.111111,8.888889,-3.7777777,0.96031743,-2.1732037,negative
250,160,55.333332,36.666668,-19.11111,37.555557,-18.444445,0.34714225,-2.1023183,negative
151,89,41,26.777779,-13.111111,27.88889,-14.777778,0.35127252,-2.0465415,negative
196,241,7,11.888889,-7.111111,-3.7777777,10.888889,0.5094597,2.2773511,negative
63,201,5.5555553,11.555555,-4.6666665,-6.6666665,11.333333,0.54320127,1.9829868,negative
45,185,17.11111,24.222221,-12,-4.6666665,16.666666,0.40087178,2.3618267,negative
162,66,47.77778,39,-4.7777777,15.555555,-10.777778,0.18499897,-1.8380795,negative
23,88,27.333334,15.666667,-5.4444447,20.222221,-14.777778,0.42490423,-1.7851468,positive
248,160,57.11111,37.555557,-20.444445,39.555557,-19.11111,0.35403678,-2.1137917,negative
44,20,132.33334,106.55556,-33.555557,55.444443,-21.88889,0.2241392,-2.2318263,negative
33,90,25.777779,12.333333,-14.333333,27.333334,-13,0.53911555,-2.1259756,negative
70,197,68,47.666668,-17.88889,39.444443,-21.555555,0.29870403,-2.0335052,negative
68,109,4.7777777,0.7777778,-4.888889,8.444445,-3.5555556,0.9691358,-2.146531,negative
56,32,132.55556,104.333336,-38.444443,61.555557,-23.11111,0.25142038,-2.2556741,negative
139,16,149.88889,136.66667,-17.222221,28.444445,-11.222222,0.101526454,-2.2328947,negative
124,162,14.555555,7.5555553,-6.111111,13.555555,-7.4444447,0.4799313,-2.0293121,negative
247,115,36.77778,24.88889,-11.888889,23.777779,-11.888889,0.33166277,-2.094392,negative
68,122,31.11111,15.111111,-17.777779,32.88889,-15.111111,0.54582953,-2.0601704,negative
74,64,71,49.11111,-20.777779,43.22222,-22.444445,0.3130033,-2.0671675,negative
173,152,5.7777777,2.3333335,-2.7777777,6.5555553,-3.7777777,0.59973544,-1.997796,negative
205,156,17.333334,24,-14.444445,-2.7777777,17.222221,0.44057688,2.47582,negative
198,122,44,31.88889,-10.555555,23.444445,-12.888889,0.29184964,-2.035377,negative
118,126,28.666666,16.88889,-13.333333,24.333334,-11,0.437078,-2.1588047,negative
6,95,28.777779,16.222223,-13.888889,25.777779,-11.888889,0.45946908,-2.1461854,negative
118,133,2.2222223,0,-2.2222223,4.4444447,-2.2222223,1,-2.0943952,negative
52,33,45.555557,30.555555,-13.444445,29.222221,-15.777778,0.33727008,-2.0304284,negative
245,47,145.77777,131.11111,-22,33,-11,0.12570898,-2.3024402,negative
252,137,1.7777778,0.11111111,-1.2222222,3.1111112,-1.8888888,0.75,-2.0076063,negative
225,91,8,1.8888888,-7.6666665,13,-5.3333335,0.86781305,-2.2177355,negative
191,101,57.11111,39,-18.11111,36.22222,-18.11111,0.32273299,-2.0943027,negative
104,136,8,4.111111,4.5555553,3.5555556,-8.111111,0.52623457,-0.96393055,positive
18,90,6.888889,1,-6.7777777,12.222222,-5.4444447,0.9261464,-2.1643226,negative
160,95,2.5555556,1.7777778,-0.11111111,1.2222222,-1.1111112,0.10119048,-1.6289082,negative
130,145,0,0,0,0,0,0,0,negative
17,229,11.111111,18.777779,-7.4444447,-7.7777777,15.222222,0.4398524,2.0999045,negative
90,237,19.666668,29.444445,-14,-7.6666665,21.666666,0.41374576,2.2802892,negative
11,118,2,0.11111111,-2.1111112,3.8888888,-1.7777778,1,-2.132635,negative
73,201,72.22222,51,-17.444445,40.555557,-23.11111,0.29418743,-1.9977362,negative
44,125,24.777779,15,-10,19.666666,-9.666667,0.39868945,-2.1040828,negative
79,28,79.111115,54.666668,-26.88889,50.11111,-23.222221,0.32455578,-2.1445074,negative
72,222,13.111111,20.11111,-9.888889,-5.5555553,15.444445,0.4254409,2.2809224,negative
142,119,56,40.22222,-14.888889,31.11111,-16.222221,0.2807703,-2.0640383,negative
120,108,69.55556,52,-16.222221,34.444443,-18.222221,0.25245842,-2.0538688,negative
166,110,40.444443,24.444445,-18.88889,33.444443,-14.555555,0.4318249,-2.182018,negative
26,67,25.88889,14.555555,-1.3333334,17.666666,-16.333334,0.4369392,-1.6232022,positive
29,195,13.333333,20.333334,-4.7777777,-8.111111,12.888889,0.34230694,1.9430399,negative
211,139,9.555555,2.8888888,-6,13,-7,0.69660497,-2.04457,negative
183,91,21,11.333333,-10.333333,19.666666,-9.333333,0.47678283,-2.1284647,negative
42,188,38.11111,26.666666,-9.666667,22,-12.333333,0.3017472,-2.016443,negative
204,177,40.666668,29,-11.666667,23.333334,-11.666667,0.28108954,-2.1008399,negative
224,34,140,118.22222,-35.333332,50.333332,-15,0.20392033,-2.3433814,negative
84,40,142.22223,122.55556,-29.88889,44.444443,-14.555555,0.17420864,-2.3087664,negative
48,139,60.444443,41.666668,-17,36.666668,-19.666666,0.3108182,-2.0442379,negative
237,106,6.111111,0.6666667,-5.888889,11.111111,-5.2222223,0.9404762,-2.133095,negative
7,203,67.66667,46.666668,-19,41,-22,0.31489635,-2.0400128,negative
121,189,77.55556,53.88889,-21.88889,46.444443,-24.555555,0.30540445,-2.054084,negative
89,43,128.22223,99.111115,-39.11111,63.22222,-24.11111,0.26602298,-2.247952,negative
204,161,54.555557,39.666668,-18.222221,31.444445,-13.222222,0.3081043,-2.2382925,negative
142,182,52.88889,37.666668,-9.888889,27.777779,-17.88889,0.28686288,-1.9049777,negative
50,50,140.88889,118.333336,-33,50.333332,-17.333334,0.19716202,-2.2882798,negative
151,57,122.22222,92.888885,-42.666668,65.333336,-22.666666,0.29451475,-2.2881315,negative
13,83,6,3.5555556,-6.4444447,6.888889,-0.44444445,0.7404762,-2.5733812,negative
233,184,9.888889,15.888889,-6.2222223,-5.888889,12.111111,0.40555555,2.1286457,negative
179,150,20,23.333334,-16.444445,3.2222223,13.222222,0.42442176,2.7916744,negative
186,173,15.555555,22.333334,-10.777778,-4.7777777,15.555555,0.39643326,2.332739,negative
158,151,18.333334,23.444445,-11.333333,-2,13.333333,0.352606,2.5052488,negative
183,182,73.333336,50.666668,-18.222221,43.11111,-24.88889,0.30882537,-1.992052,negative
71,125,23.666666,13.111111,-11.888889,21.777779,-9.888889,0.56104016,-1.7934027,negative
27,50,30,17.444445,-4.111111,20.88889,-16.777779,0.41874644,-1.7412539,positive
26,137,0.7777778,0,-0.7777778,1.5555556,-0.7777778,0.7777778,-2.0943952,negative
59,139,23.666666,13,-11.777778,21.88889,-10.111111,0.48272505,-2.1182232,negative
56,141,0.5555556,0,-0.5555556,1.1111112,-0.5555556,0.5555556,-2.0943952,negative
119,138,7.2222223,1.6666666,-5.3333335,11,-5.6666665,0.7794973,-2.0712416,negative
242,57,119.333336,83,-49.444443,79.22222,-29.777779,0.35934293,-2.2542083,negative
163,151,42.77778,25.555555,-22.11111,36.88889,-14.777778,0.45744765,-2.2196255,negative
39,137,4.111111,0,-4.111111,8.222222,-4.111111,1,-2.0943952,negative
226,84,9,3.1111112,-9,13.333333,-4.3333335,0.84772927,-2.3057292,negative
29,184,11.333333,18.11111,-6.5555553,-6.888889,13.444445,0.3876632,2.080445,negative
21,122,1.2222222,0.44444445,-1.6666666,2,-0.33333334,0.5555556,-2.4445627,negative
212,140,3.3333333,2.6666667,-0.6666667,1.3333334,-0.6666667,0.06888328,-2.0943952,negative
214,108,23.444445,13.777778,-10.111111,19.555555,-9.444445,0.42167473,-2.117648,negative
239,174,73.22222,49.88889,-22.222221,46.11111,-23.88889,0.32026085,-2.069045,negative
186,89,33.555557,18,-18.666666,32.666668,-14,0.5094622,-2.188149,negative
105,189,75.44444,53.77778,-19.222221,42.11111,-22.88889,0.28551513,-2.0358937,negative
118,111,75.333336,55,-17.444445,39.22222,-21.777779,0.2692176,-2.014126,negative
227,116,6.7777777,2.8888888,3.4444444,4.111111,-7.5555553,0.58002645,-1.093148,positive
215,193,55.333332,39.444443,-13,30.333334,-17.333334,0.28924206,-2.0001178,negative
144,35,47.444443,33,-15.777778,29.555555,-13.777778,0.3197136,-2.138762,negative
33,98,3.5555556,2,-4.4444447,4.5555553,-0.11111111,0.8833333,-2.5488977,negative
21,90,128.55556,106,-22.777779,45.22222,-22.444445,0.17969723,-2.0978148,negative
151,147,9.222222,3.2222223,-1.1111112,9.555555,-8.444445,0.6522477,-1.5083702,positive
198,183,66.55556,46.666668,-15.444445,37.555557,-22.11111,0.2986217,-1.9749589,negative
26,93,26.777779,15.444445,-4.4444447,19.222221,-14.777778,0.4192332,-1.7303063,positive
147,34,60,41.666668,-19.444445,37.22222,-17.777779,0.3175422,-2.1228747,negative
122,11,150.88889,142.55556,-19.666666,22.333334,-2.6666667,0.09277301,-2.5216477,negative
85,121,29.222221,13.555555,-25,36,-11,0.696178,-2.3358712,negative
69,136,25.777779,15.666667,-7.6666665,19,-11.333333,0.42529303,-1.6157203,negative
126,20,142.33334,121.666664,-32.666668,47.333332,-14.666667,0.18729347,-2.3280342,negative
38,116,5.6666665,2.2222223,-6.7777777,8.555555,-1.7777778,0.9126984,-2.4202576,negative
43,141,2.3333335,0,-2.3333333,4.6666665,-2.3333333,1,-2.0943952,negative
238,61,14.333333,6.111111,-8.666667,16.666666,-8,0.5888227,-2.1218371,negative
197,182,69.111115,48.333332,-17.222221,39.77778,-22.555555,0.30064347,-2.0015576,negative
223,161,52.22222,37.88889,-18.11111,30.555555,-12.444445,0.30841646,-2.282295,negative
45,149,23.777779,13.222222,-10.111111,20.88889,-10.777778,0.45334122,-2.0692513,negative
30,102,25,15.444445,0.22222222,14.222222,-14.444445,0.38105944,-1.5550972,positive
143,24,141.66667,123.55556,-29.88889,42.11111,-12.222222,0.16939692,-2.349252,negative
80,72,74.44444,51.22222,-23,46.333332,-23.333334,0.31460637,-2.0902212,negative
98,133,2.7777777,0.11111111,-2.8888888,5.4444447,-2.5555556,1,-2.123254,negative
