age,job,marital,education,contact,day,month,duration,Class
38,blue-collar,single,secondary,cellular,11,may,776,negative
42,blue-collar,married,secondary,cellular,11,may,429,negative
39,services,married,secondary,cellular,11,may,51,negative
34,admin.,single,secondary,cellular,11,may,150,negative
39,blue-collar,divorced,secondary,cellular,11,may,275,negative
34,admin.,married,secondary,cellular,11,may,160,negative
38,services,married,secondary,cellular,11,may,125,negative
38,services,married,secondary,cellular,11,may,146,negative
50,entrepreneur,married,secondary,cellular,11,may,171,negative
29,blue-collar,single,secondary,cellular,11,may,142,negative
48,entrepreneur,married,secondary,cellular,11,may,430,negative
50,blue-collar,married,secondary,cellular,11,may,189,negative
57,retired,divorced,tertiary,cellular,11,may,798,negative
45,services,married,secondary,cellular,11,may,65,negative
48,blue-collar,married,primary,cellular,11,may,66,negative
42,blue-collar,married,secondary,cellular,11,may,34,negative
29,blue-collar,married,secondary,cellular,11,may,333,negative
44,blue-collar,divorced,secondary,cellular,11,may,128,negative
54,management,married,tertiary,cellular,11,may,102,negative
33,management,single,tertiary,cellular,11,may,400,negative
37,blue-collar,married,unknown,cellular,11,may,175,negative
38,entrepreneur,married,tertiary,cellular,11,may,69,negative
39,technician,married,secondary,cellular,11,may,126,negative
37,technician,married,primary,cellular,11,may,285,negative
33,services,single,secondary,telephone,11,may,168,negative
57,technician,divorced,secondary,cellular,11,may,133,negative
39,technician,married,secondary,cellular,11,may,147,negative
38,blue-collar,married,secondary,cellular,11,may,472,negative
42,blue-collar,divorced,secondary,cellular,11,may,173,negative
44,blue-collar,married,primary,cellular,11,may,220,negative
32,blue-collar,married,primary,cellular,11,may,130,negative
47,self-employed,divorced,secondary,cellular,11,may,299,negative
34,services,divorced,secondary,cellular,11,may,247,negative
34,services,married,secondary,cellular,11,may,218,negative
50,blue-collar,married,primary,cellular,11,may,445,negative
36,unemployed,single,secondary,cellular,11,may,111,negative
35,services,single,secondary,cellular,11,may,195,negative
37,management,married,tertiary,cellular,11,may,148,negative
31,entrepreneur,married,tertiary,cellular,11,may,96,negative
38,blue-collar,married,secondary,cellular,11,may,286,negative
36,blue-collar,single,secondary,telephone,11,may,75,negative
55,management,married,tertiary,telephone,11,may,386,negative
43,blue-collar,married,primary,telephone,11,may,544,negative
48,services,married,primary,cellular,11,may,127,negative
38,blue-collar,married,secondary,cellular,11,may,565,negative
35,management,married,tertiary,cellular,11,may,155,negative
32,blue-collar,married,primary,cellular,11,may,184,negative
47,blue-collar,married,primary,cellular,11,may,480,negative
53,unemployed,married,secondary,cellular,11,may,133,negative
53,blue-collar,married,secondary,telephone,11,may,193,negative
55,management,married,tertiary,telephone,11,may,70,negative
36,technician,married,tertiary,cellular,11,may,206,negative
31,blue-collar,single,secondary,cellular,11,may,152,negative
41,admin.,married,secondary,telephone,11,may,64,negative
52,services,divorced,secondary,cellular,11,may,243,negative
36,blue-collar,single,secondary,cellular,11,may,270,negative
59,services,married,secondary,telephone,11,may,437,negative
34,technician,single,secondary,telephone,11,may,259,negative
46,admin.,divorced,secondary,cellular,11,may,269,negative
37,technician,divorced,secondary,cellular,11,may,182,negative
39,management,married,tertiary,cellular,11,may,447,negative
53,blue-collar,married,primary,cellular,11,may,238,negative
33,technician,single,secondary,cellular,11,may,143,negative
48,services,single,secondary,cellular,11,may,410,negative
46,blue-collar,divorced,primary,cellular,11,may,472,negative
31,blue-collar,married,primary,cellular,11,may,254,negative
30,admin.,single,tertiary,cellular,11,may,56,negative
35,technician,married,secondary,cellular,11,may,204,negative
49,admin.,married,secondary,telephone,11,may,226,negative
49,management,single,secondary,cellular,11,may,217,negative
37,management,divorced,tertiary,cellular,11,may,217,negative
38,blue-collar,married,secondary,cellular,11,may,379,negative
42,blue-collar,married,primary,cellular,11,may,718,negative
32,technician,single,secondary,cellular,11,may,271,negative
31,entrepreneur,married,secondary,cellular,11,may,0,negative
50,entrepreneur,married,tertiary,cellular,11,may,258,negative
37,technician,single,tertiary,cellular,11,may,180,negative
32,blue-collar,married,secondary,cellular,11,may,298,negative
44,blue-collar,single,secondary,cellular,11,may,196,negative
44,admin.,single,secondary,cellular,11,may,115,negative
42,unemployed,married,secondary,cellular,11,may,327,negative
47,technician,divorced,tertiary,cellular,11,may,1001,negative
35,blue-collar,married,primary,cellular,11,may,72,negative
31,management,married,tertiary,cellular,11,may,498,negative
29,technician,single,tertiary,cellular,11,may,279,negative
46,blue-collar,married,secondary,cellular,11,may,50,negative
31,technician,married,secondary,cellular,11,may,171,negative
45,services,married,secondary,cellular,11,may,211,negative
51,admin.,married,unknown,telephone,11,may,567,negative
44,blue-collar,married,primary,cellular,11,may,772,negative
42,technician,married,secondary,cellular,11,may,120,negative
55,self-employed,married,primary,cellular,11,may,214,negative
55,blue-collar,married,unknown,telephone,11,may,82,negative
37,blue-collar,married,secondary,cellular,11,may,304,negative
27,technician,single,secondary,cellular,11,may,273,negative
29,blue-collar,single,secondary,cellular,11,may,471,negative
28,blue-collar,single,secondary,cellular,11,may,133,negative
35,blue-collar,married,primary,cellular,11,may,301,negative
31,technician,single,secondary,cellular,11,may,350,negative
52,management,married,tertiary,cellular,11,may,94,negative
40,housemaid,married,secondary,cellular,11,may,508,negative
36,services,single,secondary,telephone,11,may,338,negative
41,blue-collar,married,secondary,cellular,11,may,208,negative
36,services,married,secondary,telephone,11,may,1143,negative
50,blue-collar,married,primary,cellular,11,may,503,negative
47,admin.,single,secondary,telephone,11,may,58,negative
50,self-employed,married,tertiary,cellular,11,may,142,negative
34,blue-collar,married,secondary,cellular,11,may,196,negative
56,services,divorced,secondary,cellular,11,may,63,negative
42,services,married,secondary,cellular,11,may,222,negative
48,technician,single,tertiary,cellular,11,may,168,negative
37,admin.,divorced,secondary,cellular,11,may,163,negative
32,management,single,tertiary,cellular,11,may,72,negative
41,blue-collar,married,secondary,cellular,11,may,273,negative
38,blue-collar,single,primary,cellular,11,may,284,negative
56,admin.,divorced,secondary,cellular,11,may,288,negative
54,admin.,married,secondary,telephone,11,may,136,negative
36,admin.,divorced,secondary,cellular,11,may,66,negative
26,student,single,tertiary,cellular,11,may,445,negative
34,management,married,tertiary,cellular,11,may,123,negative
35,admin.,single,secondary,cellular,11,may,85,negative
31,admin.,married,secondary,cellular,11,may,927,negative
43,blue-collar,married,primary,cellular,12,may,48,negative
37,blue-collar,single,primary,telephone,12,may,66,negative
46,services,divorced,secondary,cellular,12,may,81,negative
33,blue-collar,married,secondary,cellular,12,may,89,negative
31,unemployed,single,secondary,cellular,12,may,278,negative
37,admin.,married,secondary,cellular,12,may,214,negative
29,management,single,tertiary,cellular,12,may,116,negative
36,blue-collar,married,secondary,cellular,12,may,167,negative
31,services,divorced,secondary,cellular,12,may,56,negative
47,services,married,secondary,cellular,12,may,8,negative
36,blue-collar,single,primary,telephone,12,may,200,negative
46,admin.,married,unknown,cellular,12,may,75,negative
27,technician,single,secondary,cellular,12,may,13,negative
39,services,married,secondary,cellular,12,may,312,negative
42,management,married,secondary,cellular,12,may,134,negative
40,technician,divorced,secondary,telephone,12,may,34,negative
56,blue-collar,divorced,primary,cellular,12,may,15,negative
35,management,married,tertiary,telephone,12,may,13,negative
46,blue-collar,married,primary,cellular,12,may,788,negative
35,blue-collar,divorced,primary,cellular,12,may,25,negative
55,blue-collar,married,primary,cellular,12,may,52,negative
30,services,single,secondary,cellular,12,may,255,negative
41,management,married,primary,cellular,12,may,217,negative
43,admin.,single,secondary,cellular,12,may,315,negative
59,services,married,secondary,cellular,12,may,214,negative
50,self-employed,married,secondary,telephone,12,may,352,negative
59,entrepreneur,married,tertiary,cellular,12,may,97,negative
33,services,single,secondary,cellular,12,may,54,negative
54,blue-collar,married,primary,cellular,12,may,77,negative
34,blue-collar,married,secondary,cellular,12,may,34,negative
41,blue-collar,married,secondary,cellular,12,may,104,negative
41,management,married,tertiary,cellular,12,may,14,negative
39,blue-collar,divorced,secondary,cellular,12,may,15,negative
53,technician,married,primary,telephone,12,may,11,negative
58,retired,married,secondary,cellular,12,may,197,negative
41,retired,single,secondary,cellular,12,may,151,negative
39,admin.,married,secondary,cellular,12,may,131,negative
30,management,married,secondary,cellular,12,may,756,negative
50,retired,married,secondary,cellular,12,may,731,positive
33,retired,married,primary,cellular,12,may,304,negative
54,technician,married,secondary,cellular,12,may,20,negative
54,technician,married,secondary,telephone,12,may,11,negative
60,retired,married,secondary,cellular,12,may,50,negative
40,services,divorced,secondary,cellular,12,may,138,negative
34,blue-collar,married,secondary,cellular,12,may,6,negative
34,management,married,tertiary,cellular,12,may,63,negative
26,student,single,tertiary,cellular,12,may,42,negative
45,services,married,primary,cellular,12,may,271,negative
27,blue-collar,single,secondary,cellular,12,may,341,negative
41,blue-collar,married,secondary,cellular,12,may,100,negative
43,technician,married,tertiary,cellular,12,may,123,negative
37,blue-collar,married,secondary,cellular,12,may,40,negative
54,admin.,married,primary,cellular,12,may,114,negative
41,blue-collar,married,primary,cellular,12,may,150,negative
41,management,single,secondary,cellular,12,may,431,negative
50,blue-collar,married,primary,telephone,12,may,11,negative
46,admin.,divorced,secondary,cellular,12,may,91,negative
34,retired,married,secondary,cellular,12,may,99,negative
46,admin.,married,secondary,cellular,12,may,49,negative
35,blue-collar,married,unknown,cellular,12,may,158,negative
34,admin.,divorced,secondary,cellular,12,may,515,positive
40,blue-collar,married,primary,cellular,12,may,206,negative
37,management,single,tertiary,cellular,12,may,259,negative
41,blue-collar,married,primary,cellular,12,may,25,negative
55,technician,single,secondary,cellular,12,may,300,negative
54,self-employed,married,tertiary,telephone,12,may,246,negative
43,blue-collar,married,primary,cellular,12,may,178,negative
41,blue-collar,married,primary,cellular,12,may,201,negative
60,admin.,single,secondary,cellular,12,may,318,negative
48,services,single,secondary,cellular,12,may,214,negative
32,services,married,secondary,cellular,12,may,185,negative
43,management,married,tertiary,cellular,12,may,67,negative
32,technician,married,secondary,cellular,12,may,85,negative
37,management,divorced,secondary,cellular,12,may,178,negative
39,admin.,divorced,secondary,cellular,12,may,115,negative
55,technician,married,secondary,cellular,12,may,82,negative
35,services,married,secondary,cellular,12,may,187,negative
32,admin.,divorced,tertiary,cellular,12,may,69,negative
37,technician,married,secondary,cellular,12,may,62,negative
44,management,divorced,tertiary,cellular,12,may,58,negative
55,blue-collar,married,primary,cellular,12,may,64,negative
37,services,married,primary,cellular,12,may,631,negative
46,technician,married,secondary,cellular,12,may,207,negative
32,blue-collar,married,primary,cellular,12,may,104,negative
48,blue-collar,divorced,primary,cellular,12,may,942,negative
34,services,married,secondary,cellular,12,may,377,negative
