age,job,marital,education,housing,loan,contact,day,month,duration,pdays,poutcome,Class
32,technician,single,secondary,no,no,cellular,3,feb,613,-1,unknown,negative
32,technician,single,tertiary,yes,no,cellular,3,feb,489,271,success,negative
31,blue-collar,married,unknown,yes,no,cellular,3,feb,100,201,failure,negative
34,management,married,tertiary,no,yes,cellular,3,feb,264,-1,unknown,negative
32,management,single,tertiary,no,no,cellular,3,feb,443,-1,unknown,positive
50,management,divorced,secondary,no,no,cellular,3,feb,184,-1,unknown,negative
33,admin.,single,secondary,no,no,cellular,3,feb,515,6,other,negative
29,entrepreneur,single,tertiary,no,no,cellular,3,feb,667,-1,unknown,negative
43,technician,married,secondary,yes,no,cellular,3,feb,148,211,failure,negative
62,self-employed,married,tertiary,no,no,cellular,3,feb,181,-1,unknown,negative
52,retired,married,secondary,yes,no,cellular,3,feb,180,200,other,negative
44,entrepreneur,married,tertiary,no,no,cellular,3,feb,130,-1,unknown,negative
27,unemployed,single,tertiary,no,no,cellular,3,feb,449,-1,unknown,negative
39,management,divorced,tertiary,no,yes,cellular,3,feb,265,-1,unknown,negative
42,blue-collar,married,primary,yes,no,cellular,3,feb,216,271,failure,negative
54,unemployed,married,primary,yes,no,cellular,3,feb,237,-1,unknown,negative
26,blue-collar,single,secondary,no,no,cellular,3,feb,498,-1,unknown,negative
28,admin.,married,secondary,yes,no,cellular,3,feb,481,-1,unknown,negative
37,unemployed,married,secondary,no,no,cellular,3,feb,248,-1,unknown,negative
47,blue-collar,married,secondary,yes,yes,telephone,3,feb,137,253,other,negative
59,unknown,married,primary,no,no,cellular,3,feb,301,-1,unknown,negative
37,services,single,secondary,yes,no,cellular,3,feb,586,-1,unknown,negative
26,student,single,secondary,no,no,cellular,3,feb,247,-1,unknown,negative
34,technician,single,tertiary,yes,no,cellular,3,feb,43,263,failure,negative
41,management,divorced,tertiary,no,no,cellular,3,feb,475,-1,unknown,negative
28,technician,single,secondary,no,no,cellular,3,feb,176,-1,unknown,negative
36,services,married,secondary,yes,yes,cellular,3,feb,50,-1,unknown,negative
37,services,divorced,secondary,yes,no,cellular,3,feb,126,-1,unknown,negative
34,technician,single,tertiary,no,no,cellular,3,feb,351,-1,unknown,negative
32,management,married,tertiary,yes,no,cellular,3,feb,188,209,failure,negative
58,technician,married,secondary,yes,no,cellular,3,feb,193,265,failure,negative
59,management,single,tertiary,no,no,cellular,3,feb,537,-1,unknown,negative
34,technician,married,tertiary,no,no,cellular,3,feb,178,161,other,negative
33,admin.,single,secondary,no,no,cellular,3,feb,18,6,other,negative
59,admin.,married,secondary,no,no,telephone,3,feb,264,-1,unknown,negative
48,technician,married,tertiary,no,no,cellular,3,feb,165,6,other,negative
58,self-employed,married,secondary,yes,no,telephone,3,feb,702,264,failure,negative
49,admin.,single,secondary,no,no,telephone,3,feb,354,-1,unknown,negative
40,unemployed,married,primary,no,no,cellular,3,feb,2053,-1,unknown,negative
56,management,married,tertiary,yes,yes,cellular,3,feb,538,188,failure,negative
54,management,married,tertiary,no,yes,cellular,3,feb,341,202,other,negative
29,technician,married,secondary,yes,no,cellular,3,feb,225,270,failure,negative
36,technician,married,secondary,no,no,cellular,3,feb,24,-1,unknown,negative
42,admin.,single,secondary,yes,no,cellular,3,feb,198,244,failure,negative
33,unemployed,single,tertiary,yes,no,cellular,3,feb,22,-1,unknown,negative
48,management,single,tertiary,yes,no,cellular,3,feb,91,264,other,negative
58,management,single,tertiary,yes,no,telephone,3,feb,140,6,other,negative
32,services,divorced,secondary,yes,no,cellular,3,feb,251,187,other,negative
42,technician,married,tertiary,yes,yes,telephone,3,feb,124,252,failure,negative
53,blue-collar,married,secondary,yes,no,cellular,3,feb,288,-1,unknown,negative
56,unemployed,divorced,primary,no,no,telephone,3,feb,258,-1,unknown,negative
60,retired,single,tertiary,yes,no,cellular,3,feb,137,211,other,negative
57,technician,married,secondary,no,no,cellular,3,feb,119,-1,unknown,negative
44,blue-collar,divorced,unknown,no,no,cellular,3,feb,167,187,other,negative
43,services,married,secondary,yes,yes,cellular,3,feb,140,-1,unknown,negative
28,blue-collar,single,secondary,no,no,cellular,3,feb,20,-1,unknown,negative
56,blue-collar,married,primary,no,yes,telephone,3,feb,124,204,failure,negative
49,blue-collar,married,secondary,yes,no,cellular,3,feb,392,-1,unknown,negative
41,management,divorced,tertiary,yes,no,cellular,3,feb,69,252,failure,negative
30,housemaid,married,tertiary,yes,yes,cellular,3,feb,230,-1,unknown,negative
27,admin.,married,secondary,yes,no,cellular,3,feb,54,-1,unknown,negative
59,technician,married,secondary,no,no,telephone,3,feb,288,215,other,negative
50,technician,married,secondary,yes,no,cellular,3,feb,109,267,failure,negative
47,unemployed,married,secondary,yes,no,cellular,3,feb,426,-1,unknown,negative
30,technician,single,secondary,yes,no,telephone,3,feb,678,252,other,negative
57,technician,married,unknown,no,no,telephone,3,feb,258,-1,unknown,negative
33,management,single,tertiary,no,yes,cellular,3,feb,678,209,failure,negative
45,management,married,tertiary,no,no,telephone,3,feb,221,-1,unknown,negative
40,management,divorced,tertiary,yes,no,cellular,3,feb,267,270,other,negative
51,retired,single,secondary,no,no,telephone,3,feb,134,-1,unknown,negative
55,unemployed,divorced,primary,no,no,telephone,3,feb,225,6,other,negative
31,management,married,tertiary,yes,no,cellular,3,feb,245,-1,unknown,negative
46,technician,divorced,secondary,yes,no,cellular,3,feb,401,-1,unknown,negative
28,technician,single,secondary,no,no,telephone,3,feb,226,-1,unknown,negative
53,blue-collar,married,primary,yes,yes,cellular,3,feb,195,251,failure,negative
33,blue-collar,married,secondary,yes,no,cellular,3,feb,439,-1,unknown,negative
41,technician,single,tertiary,yes,no,cellular,3,feb,195,251,failure,negative
26,blue-collar,single,secondary,no,no,cellular,3,feb,231,-1,unknown,negative
26,management,single,tertiary,no,no,cellular,3,feb,417,-1,unknown,negative
46,blue-collar,married,secondary,no,no,cellular,3,feb,380,217,other,negative
55,blue-collar,married,primary,yes,no,cellular,3,feb,112,270,failure,negative
54,admin.,single,secondary,yes,no,telephone,3,feb,41,264,failure,negative
55,management,single,tertiary,no,no,telephone,3,feb,87,6,other,negative
30,management,single,tertiary,no,no,cellular,3,feb,8,-1,unknown,negative
45,technician,married,secondary,no,yes,cellular,3,feb,235,169,failure,negative
57,management,married,tertiary,no,no,cellular,3,feb,191,-1,unknown,negative
36,blue-collar,married,secondary,yes,no,telephone,3,feb,45,-1,unknown,negative
41,management,divorced,tertiary,no,no,cellular,3,feb,159,-1,unknown,negative
26,technician,single,tertiary,no,no,telephone,3,feb,371,-1,unknown,negative
32,technician,single,tertiary,yes,no,cellular,3,feb,693,204,failure,negative
58,entrepreneur,single,tertiary,no,yes,telephone,3,feb,112,-1,unknown,negative
59,management,married,tertiary,no,no,cellular,3,feb,541,-1,unknown,negative
58,admin.,married,secondary,no,no,telephone,4,feb,82,-1,unknown,negative
31,management,married,tertiary,yes,yes,cellular,4,feb,181,257,failure,negative
33,technician,single,tertiary,yes,no,cellular,4,feb,189,-1,unknown,negative
56,management,married,secondary,no,no,cellular,4,feb,224,-1,unknown,negative
48,admin.,married,secondary,no,yes,cellular,4,feb,93,-1,unknown,negative
52,entrepreneur,married,secondary,no,yes,cellular,4,feb,228,-1,unknown,negative
57,management,married,secondary,no,yes,telephone,4,feb,140,-1,unknown,negative
59,retired,married,tertiary,no,yes,cellular,4,feb,231,210,failure,negative
52,admin.,divorced,secondary,no,no,cellular,4,feb,79,-1,unknown,negative
33,technician,single,secondary,yes,yes,cellular,4,feb,124,273,other,negative
29,blue-collar,single,secondary,yes,no,cellular,4,feb,197,-1,unknown,negative
52,blue-collar,married,primary,no,no,cellular,4,feb,82,-1,unknown,negative
50,management,married,tertiary,yes,no,cellular,4,feb,99,-1,unknown,negative
41,unemployed,married,secondary,yes,no,cellular,4,feb,101,-1,unknown,negative
51,technician,divorced,unknown,yes,no,cellular,4,feb,119,251,failure,negative
60,technician,married,primary,yes,no,cellular,4,feb,387,251,failure,negative
30,student,single,secondary,no,no,cellular,4,feb,291,-1,unknown,negative
54,management,married,tertiary,no,yes,cellular,4,feb,47,265,other,negative
36,technician,single,secondary,yes,no,cellular,4,feb,75,273,failure,negative
59,unemployed,single,secondary,no,no,cellular,4,feb,1086,-1,unknown,negative
44,self-employed,married,primary,yes,no,cellular,4,feb,138,272,other,negative
38,entrepreneur,married,secondary,yes,no,cellular,4,feb,112,244,failure,negative
40,technician,divorced,tertiary,no,no,cellular,4,feb,264,-1,unknown,negative
45,self-employed,divorced,tertiary,yes,yes,cellular,4,feb,236,-1,unknown,negative
40,services,married,secondary,yes,yes,cellular,4,feb,144,274,other,negative
37,blue-collar,divorced,secondary,yes,yes,cellular,4,feb,131,-1,unknown,negative
43,unemployed,single,primary,no,no,cellular,4,feb,224,-1,unknown,negative
42,unemployed,divorced,primary,yes,no,cellular,4,feb,102,-1,unknown,negative
52,admin.,married,primary,yes,yes,telephone,4,feb,82,244,failure,negative
43,admin.,married,tertiary,yes,no,cellular,4,feb,112,-1,unknown,negative
54,admin.,single,secondary,yes,no,cellular,4,feb,93,-1,unknown,negative
32,unemployed,single,secondary,no,no,cellular,4,feb,233,-1,unknown,negative
32,unemployed,single,secondary,no,no,cellular,4,feb,326,-1,unknown,negative
30,unemployed,married,tertiary,no,no,cellular,4,feb,78,-1,unknown,negative
27,technician,single,secondary,no,no,cellular,4,feb,352,216,other,negative
53,technician,married,secondary,no,no,cellular,4,feb,20,-1,unknown,negative
46,admin.,divorced,secondary,yes,no,cellular,4,feb,135,-1,unknown,negative
45,blue-collar,married,primary,yes,no,cellular,4,feb,211,-1,unknown,negative
38,admin.,divorced,secondary,yes,no,cellular,4,feb,197,274,failure,negative
38,management,single,tertiary,yes,yes,cellular,4,feb,139,-1,unknown,negative
38,self-employed,married,secondary,yes,no,cellular,4,feb,281,-1,unknown,negative
35,student,single,tertiary,yes,no,telephone,4,feb,72,247,other,negative
42,self-employed,married,secondary,yes,no,cellular,4,feb,183,189,other,negative
31,blue-collar,married,secondary,no,no,cellular,4,feb,429,-1,unknown,negative
39,services,married,secondary,no,no,cellular,4,feb,137,189,failure,negative
47,blue-collar,married,secondary,yes,no,cellular,4,feb,220,246,failure,negative
35,management,single,tertiary,no,no,cellular,4,feb,219,-1,unknown,negative
36,blue-collar,married,tertiary,yes,no,cellular,4,feb,22,-1,unknown,negative
56,blue-collar,married,primary,no,no,telephone,4,feb,111,-1,unknown,negative
28,blue-collar,married,secondary,yes,yes,cellular,4,feb,66,-1,unknown,negative
38,admin.,single,secondary,yes,no,cellular,4,feb,93,274,failure,negative
36,blue-collar,married,secondary,no,no,cellular,4,feb,235,244,failure,negative
58,unemployed,married,primary,no,no,telephone,4,feb,176,-1,unknown,negative
43,admin.,married,secondary,yes,no,cellular,4,feb,175,-1,unknown,negative
41,blue-collar,married,primary,yes,no,cellular,4,feb,69,1,success,negative
43,admin.,married,primary,yes,yes,cellular,4,feb,110,208,failure,negative
55,management,married,primary,no,no,telephone,4,feb,75,-1,unknown,negative
33,technician,married,secondary,yes,no,cellular,4,feb,56,274,failure,negative
33,technician,divorced,secondary,no,no,cellular,4,feb,207,-1,unknown,negative
36,blue-collar,single,secondary,yes,yes,cellular,4,feb,180,274,failure,negative
46,blue-collar,married,secondary,yes,yes,telephone,4,feb,86,259,other,negative
38,services,married,secondary,no,no,cellular,4,feb,226,-1,unknown,negative
32,unemployed,single,tertiary,no,no,cellular,4,feb,775,-1,unknown,negative
40,unemployed,married,primary,no,yes,cellular,4,feb,171,-1,unknown,negative
45,blue-collar,married,secondary,no,yes,cellular,4,feb,215,222,other,negative
41,self-employed,married,tertiary,yes,yes,cellular,4,feb,52,-1,unknown,negative
32,management,single,tertiary,no,no,cellular,4,feb,886,-1,unknown,negative
55,blue-collar,married,primary,no,yes,cellular,4,feb,79,-1,unknown,negative
44,entrepreneur,married,tertiary,yes,no,cellular,4,feb,54,-1,unknown,negative
33,technician,married,secondary,yes,yes,cellular,4,feb,154,-1,unknown,negative
31,blue-collar,single,secondary,no,no,cellular,4,feb,143,-1,unknown,negative
43,services,single,secondary,yes,no,cellular,4,feb,257,-1,unknown,negative
59,management,divorced,tertiary,no,no,cellular,4,feb,47,-1,unknown,negative
60,management,married,unknown,no,no,cellular,4,feb,273,-1,unknown,negative
40,self-employed,single,unknown,yes,no,cellular,4,feb,258,-1,unknown,negative
46,blue-collar,divorced,primary,no,yes,cellular,4,feb,81,-1,unknown,negative
48,self-employed,married,secondary,no,no,cellular,4,feb,130,-1,unknown,negative
37,admin.,divorced,secondary,no,no,cellular,4,feb,118,272,failure,negative
53,self-employed,single,unknown,no,no,cellular,4,feb,502,-1,unknown,negative
40,retired,married,primary,yes,no,cellular,4,feb,132,-1,unknown,negative
38,unemployed,single,secondary,yes,no,cellular,4,feb,131,230,other,negative
37,services,single,secondary,yes,no,cellular,4,feb,220,-1,unknown,negative
40,services,married,secondary,no,no,telephone,4,feb,192,-1,unknown,negative
37,services,married,secondary,yes,yes,cellular,4,feb,219,245,failure,negative
33,services,married,secondary,no,no,cellular,4,feb,264,-1,unknown,negative
51,technician,married,secondary,yes,yes,cellular,4,feb,71,205,failure,negative
59,unemployed,married,secondary,yes,no,cellular,4,feb,213,251,failure,negative
48,management,divorced,unknown,no,no,cellular,4,feb,191,-1,unknown,negative
34,management,married,tertiary,yes,no,cellular,4,feb,265,-1,unknown,negative
34,services,single,secondary,yes,no,cellular,4,feb,61,-1,unknown,negative
36,blue-collar,married,secondary,yes,no,cellular,4,feb,62,-1,unknown,negative
56,technician,married,primary,no,no,cellular,4,feb,177,197,failure,negative
29,management,married,tertiary,yes,no,cellular,4,feb,227,-1,unknown,negative
32,unemployed,married,tertiary,no,no,cellular,4,feb,106,-1,unknown,negative
39,technician,married,unknown,yes,no,cellular,4,feb,64,-1,unknown,negative
45,blue-collar,divorced,secondary,yes,no,cellular,4,feb,692,-1,unknown,negative
28,technician,single,secondary,yes,no,cellular,4,feb,16,268,failure,negative
48,management,married,secondary,no,no,cellular,4,feb,42,-1,unknown,negative
52,technician,divorced,secondary,yes,no,cellular,4,feb,270,-1,unknown,negative
37,management,married,tertiary,yes,no,cellular,4,feb,199,-1,unknown,negative
43,unemployed,married,secondary,no,no,telephone,4,feb,125,-1,unknown,negative
52,management,married,tertiary,no,no,telephone,4,feb,48,-1,unknown,negative
47,entrepreneur,divorced,tertiary,no,no,cellular,4,feb,291,-1,unknown,negative
31,unemployed,single,primary,no,no,cellular,4,feb,736,-1,unknown,positive
57,retired,married,primary,yes,no,cellular,4,feb,75,190,failure,negative
30,services,single,tertiary,no,no,cellular,4,feb,66,-1,unknown,negative
32,technician,married,secondary,no,no,cellular,4,feb,145,260,failure,negative
39,admin.,divorced,secondary,no,no,cellular,4,feb,275,-1,unknown,negative
32,management,single,tertiary,no,no,cellular,4,feb,199,-1,unknown,negative
30,unemployed,single,secondary,no,no,cellular,4,feb,515,-1,unknown,negative
36,services,married,secondary,no,no,cellular,4,feb,94,-1,unknown,negative
37,management,single,secondary,no,yes,cellular,4,feb,258,-1,unknown,negative
31,technician,married,secondary,yes,no,cellular,4,feb,380,-1,unknown,negative
51,management,married,tertiary,no,no,telephone,4,feb,52,-1,unknown,negative
39,management,divorced,tertiary,yes,no,cellular,4,feb,52,260,failure,negative
58,retired,single,secondary,no,yes,cellular,4,feb,72,274,failure,negative
30,technician,single,tertiary,yes,no,cellular,4,feb,128,274,failure,negative
33,blue-collar,married,secondary,yes,no,cellular,4,feb,56,271,other,negative
30,blue-collar,single,primary,no,yes,cellular,4,feb,316,-1,unknown,negative
36,student,single,unknown,no,no,cellular,4,feb,166,-1,unknown,negative
28,services,single,secondary,no,no,cellular,4,feb,428,-1,unknown,negative
38,entrepreneur,married,tertiary,yes,no,cellular,4,feb,89,209,failure,negative
39,technician,single,secondary,no,no,cellular,4,feb,78,-1,unknown,negative
