age,job,marital,education,housing,contact,day,month,duration,poutcome,Class
28,student,single,secondary,no,cellular,20,aug,147,failure,negative
43,management,married,tertiary,no,cellular,20,aug,151,unknown,negative
50,management,married,tertiary,no,cellular,20,aug,157,unknown,negative
24,student,single,secondary,no,cellular,20,aug,99,failure,negative
73,retired,married,unknown,no,telephone,20,aug,91,unknown,negative
33,admin.,single,secondary,no,cellular,20,aug,201,other,negative
48,management,divorced,tertiary,yes,cellular,20,aug,65,unknown,negative
58,technician,married,secondary,no,cellular,20,aug,64,unknown,negative
37,admin.,single,secondary,no,cellular,20,aug,75,unknown,negative
61,management,married,secondary,no,cellular,20,aug,180,unknown,negative
21,student,single,secondary,no,cellular,21,aug,487,unknown,negative
20,student,single,secondary,no,cellular,21,aug,228,other,positive
60,admin.,married,secondary,no,cellular,21,aug,216,success,positive
60,housemaid,divorced,secondary,no,cellular,21,aug,54,failure,negative
25,student,single,secondary,no,cellular,21,aug,139,unknown,negative
39,management,married,secondary,yes,cellular,21,aug,102,failure,negative
60,housemaid,married,primary,no,cellular,21,aug,406,unknown,negative
52,admin.,divorced,secondary,yes,cellular,21,aug,168,success,positive
64,retired,divorced,secondary,no,cellular,21,aug,97,unknown,negative
31,management,married,tertiary,no,cellular,21,aug,282,failure,negative
61,admin.,married,secondary,yes,cellular,21,aug,158,unknown,positive
18,student,single,unknown,no,telephone,21,aug,104,unknown,negative
34,admin.,married,tertiary,no,cellular,21,aug,90,failure,negative
37,admin.,married,secondary,yes,cellular,21,aug,200,failure,negative
53,technician,married,tertiary,yes,cellular,21,aug,53,unknown,negative
39,admin.,married,unknown,no,cellular,21,aug,298,unknown,negative
27,student,single,tertiary,no,cellular,21,aug,72,failure,negative
27,management,single,tertiary,no,cellular,21,aug,171,failure,negative
28,student,single,tertiary,yes,cellular,21,aug,419,success,negative
32,admin.,married,tertiary,no,cellular,21,aug,148,unknown,negative
57,management,married,tertiary,no,cellular,21,aug,200,unknown,negative
71,retired,married,tertiary,no,cellular,24,aug,73,failure,negative
64,retired,married,tertiary,no,cellular,24,aug,62,unknown,negative
44,management,married,unknown,no,cellular,24,aug,323,unknown,negative
29,management,single,tertiary,no,cellular,24,aug,130,success,positive
70,retired,married,primary,no,cellular,24,aug,190,success,negative
37,management,married,tertiary,no,cellular,24,aug,315,other,negative
58,management,married,tertiary,no,telephone,24,aug,420,unknown,negative
66,retired,married,primary,no,cellular,24,aug,401,unknown,negative
18,student,single,secondary,no,cellular,24,aug,143,unknown,negative
39,technician,married,secondary,no,cellular,24,aug,79,success,negative
42,admin.,married,secondary,no,cellular,24,aug,497,failure,negative
40,unemployed,married,tertiary,no,cellular,24,aug,87,unknown,negative
51,housemaid,married,unknown,yes,cellular,25,aug,46,failure,negative
77,retired,married,primary,no,telephone,25,aug,103,unknown,negative
72,retired,married,secondary,no,cellular,25,aug,188,unknown,negative
40,management,single,tertiary,yes,cellular,25,aug,79,success,negative
35,admin.,single,secondary,yes,cellular,25,aug,52,failure,negative
23,student,single,secondary,no,cellular,25,aug,158,unknown,negative
57,housemaid,married,secondary,no,telephone,25,aug,68,other,negative
30,student,married,tertiary,no,cellular,25,aug,585,unknown,negative
33,management,married,secondary,no,cellular,25,aug,83,failure,negative
45,unknown,married,tertiary,no,cellular,25,aug,53,unknown,negative
64,housemaid,married,primary,no,telephone,25,aug,153,unknown,negative
53,technician,married,secondary,no,cellular,25,aug,41,unknown,negative
64,retired,divorced,tertiary,no,cellular,25,aug,173,unknown,negative
34,student,single,unknown,no,cellular,25,aug,279,failure,negative
36,self-employed,married,tertiary,no,cellular,25,aug,47,failure,negative
34,admin.,single,secondary,yes,cellular,25,aug,76,unknown,negative
48,management,married,tertiary,no,cellular,25,aug,360,unknown,negative
49,technician,married,secondary,yes,cellular,25,aug,161,success,negative
43,management,divorced,tertiary,yes,cellular,26,aug,89,failure,negative
28,management,single,tertiary,yes,cellular,26,aug,78,other,negative
36,services,married,secondary,yes,telephone,26,aug,240,failure,negative
35,technician,single,tertiary,yes,cellular,26,aug,79,failure,negative
70,retired,married,secondary,no,telephone,26,aug,314,unknown,positive
26,student,single,secondary,no,cellular,26,aug,76,success,negative
61,retired,married,secondary,no,cellular,26,aug,81,unknown,negative
84,retired,married,primary,no,telephone,26,aug,185,unknown,negative
40,technician,married,secondary,no,cellular,26,aug,103,unknown,negative
39,technician,divorced,secondary,no,cellular,26,aug,143,failure,negative
21,student,single,primary,no,cellular,26,aug,115,failure,negative
25,student,single,secondary,no,telephone,26,aug,170,unknown,positive
36,technician,single,tertiary,no,cellular,26,aug,359,unknown,negative
51,management,married,tertiary,no,cellular,26,aug,197,unknown,negative
31,management,single,tertiary,no,cellular,27,aug,125,unknown,negative
29,technician,single,secondary,no,cellular,27,aug,64,other,negative
36,blue-collar,single,secondary,yes,cellular,27,aug,259,success,positive
26,student,single,tertiary,no,cellular,27,aug,382,unknown,negative
59,retired,married,secondary,no,cellular,27,aug,154,other,negative
25,admin.,single,tertiary,no,cellular,27,aug,236,unknown,negative
29,technician,single,secondary,no,cellular,27,aug,148,other,negative
28,admin.,single,secondary,no,cellular,27,aug,294,unknown,negative
43,technician,divorced,secondary,no,cellular,28,aug,119,success,negative
68,retired,married,tertiary,no,cellular,28,aug,109,unknown,negative
31,blue-collar,single,primary,yes,cellular,28,aug,207,failure,negative
32,admin.,married,secondary,no,cellular,28,aug,125,failure,negative
36,admin.,divorced,tertiary,yes,cellular,28,aug,67,failure,negative
34,technician,single,secondary,no,cellular,28,aug,64,failure,negative
26,services,single,secondary,no,telephone,28,aug,268,unknown,negative
65,retired,divorced,tertiary,no,cellular,28,aug,248,unknown,negative
42,admin.,married,secondary,yes,cellular,28,aug,121,failure,negative
32,management,married,tertiary,no,cellular,28,aug,90,failure,negative
34,technician,single,tertiary,no,cellular,28,aug,81,failure,negative
28,management,single,tertiary,yes,cellular,28,aug,108,unknown,negative
39,management,married,tertiary,yes,cellular,28,aug,65,failure,negative
72,retired,divorced,primary,no,telephone,28,aug,359,unknown,negative
35,technician,single,tertiary,yes,cellular,28,aug,255,other,negative
66,admin.,divorced,secondary,no,cellular,28,aug,283,unknown,negative
28,management,single,tertiary,no,cellular,28,aug,129,failure,negative
32,technician,married,tertiary,yes,cellular,28,aug,370,success,positive
62,retired,married,secondary,no,telephone,28,aug,36,unknown,negative
32,technician,married,secondary,no,cellular,28,aug,94,unknown,negative
22,student,single,secondary,no,cellular,28,aug,36,unknown,negative
38,technician,single,tertiary,no,cellular,28,aug,247,unknown,negative
36,management,single,tertiary,no,cellular,28,aug,207,failure,positive
76,retired,married,primary,no,cellular,28,aug,368,unknown,negative
34,blue-collar,married,secondary,yes,cellular,31,aug,79,failure,negative
34,management,single,tertiary,no,cellular,31,aug,72,failure,negative
33,technician,single,tertiary,no,cellular,31,aug,65,failure,negative
34,self-employed,married,tertiary,no,cellular,31,aug,69,failure,negative
36,unemployed,single,tertiary,yes,cellular,31,aug,102,failure,negative
73,retired,married,secondary,no,telephone,31,aug,245,unknown,negative
63,retired,married,secondary,no,cellular,31,aug,114,unknown,negative
49,self-employed,married,tertiary,yes,cellular,31,aug,83,unknown,negative
41,management,married,tertiary,yes,cellular,31,aug,90,failure,negative
55,management,married,tertiary,yes,cellular,31,aug,81,other,negative
34,services,single,secondary,no,cellular,31,aug,104,unknown,negative
53,management,divorced,tertiary,yes,cellular,31,aug,106,failure,negative
38,blue-collar,married,secondary,yes,cellular,31,aug,98,unknown,negative
37,unemployed,married,tertiary,no,telephone,31,aug,164,failure,negative
22,services,single,secondary,no,telephone,31,aug,139,unknown,negative
36,technician,married,secondary,no,cellular,31,aug,69,unknown,negative
34,blue-collar,single,secondary,no,cellular,31,aug,89,unknown,negative
21,student,single,secondary,no,cellular,31,aug,197,unknown,negative
23,student,single,secondary,no,cellular,1,sep,81,other,negative
32,entrepreneur,single,tertiary,no,cellular,1,sep,69,unknown,negative
43,management,divorced,unknown,no,cellular,1,sep,108,success,negative
74,retired,married,primary,no,telephone,1,sep,97,other,negative
35,management,married,tertiary,no,cellular,1,sep,157,unknown,negative
62,retired,married,secondary,no,cellular,1,sep,28,unknown,negative
43,unemployed,married,unknown,yes,telephone,1,sep,513,failure,negative
26,management,single,tertiary,no,cellular,1,sep,91,unknown,negative
48,management,divorced,tertiary,yes,cellular,1,sep,120,success,positive
63,retired,married,unknown,no,cellular,1,sep,109,unknown,negative
45,technician,married,unknown,yes,cellular,1,sep,115,unknown,negative
63,entrepreneur,married,primary,no,telephone,1,sep,490,unknown,negative
37,entrepreneur,married,tertiary,no,cellular,1,sep,76,unknown,negative
82,retired,married,primary,no,cellular,1,sep,368,unknown,negative
24,technician,single,secondary,no,cellular,1,sep,86,unknown,negative
30,admin.,single,tertiary,no,cellular,1,sep,77,unknown,negative
35,technician,single,secondary,no,cellular,1,sep,516,failure,negative
39,admin.,married,secondary,yes,cellular,2,sep,172,unknown,negative
38,management,married,tertiary,yes,cellular,3,sep,91,failure,negative
44,admin.,married,secondary,yes,cellular,3,sep,232,failure,negative
19,student,single,secondary,no,cellular,3,sep,114,unknown,negative
32,management,married,tertiary,no,cellular,3,sep,420,success,negative
71,retired,married,tertiary,no,telephone,3,sep,471,success,positive
83,retired,divorced,primary,no,telephone,3,sep,225,unknown,negative
37,admin.,single,secondary,yes,cellular,3,sep,144,failure,negative
36,management,married,tertiary,yes,cellular,3,sep,104,failure,negative
32,admin.,married,secondary,no,cellular,3,sep,331,other,positive
51,management,married,tertiary,no,cellular,3,sep,268,failure,negative
72,management,married,secondary,no,cellular,3,sep,531,unknown,negative
27,admin.,single,tertiary,no,cellular,3,sep,167,success,negative
45,housemaid,married,tertiary,yes,cellular,3,sep,81,failure,negative
30,admin.,divorced,secondary,no,cellular,3,sep,72,unknown,negative
55,management,married,tertiary,yes,cellular,3,sep,187,unknown,negative
69,retired,divorced,secondary,no,telephone,3,sep,2055,unknown,negative
46,management,married,tertiary,no,cellular,4,sep,56,unknown,negative
73,retired,single,secondary,no,cellular,4,sep,73,unknown,negative
47,management,married,tertiary,yes,cellular,4,sep,65,unknown,negative
35,technician,married,secondary,yes,cellular,4,sep,256,failure,negative
30,management,single,tertiary,no,cellular,4,sep,181,unknown,negative
52,technician,married,secondary,no,telephone,4,sep,384,other,negative
37,unemployed,married,unknown,no,cellular,4,sep,369,unknown,negative
69,retired,married,secondary,no,telephone,4,sep,101,unknown,negative
24,student,single,secondary,no,cellular,4,sep,205,unknown,negative
43,management,married,tertiary,yes,cellular,4,sep,128,unknown,negative
26,management,single,tertiary,no,cellular,4,sep,113,other,negative
26,technician,single,secondary,yes,cellular,4,sep,230,success,positive
62,housemaid,married,secondary,no,cellular,4,sep,123,unknown,negative
51,housemaid,married,primary,no,cellular,4,sep,313,unknown,negative
33,student,single,unknown,no,cellular,4,sep,156,failure,negative
32,management,married,tertiary,yes,cellular,4,sep,171,failure,negative
19,student,single,secondary,no,cellular,4,sep,154,unknown,negative
65,housemaid,married,primary,yes,cellular,4,sep,112,unknown,negative
74,retired,married,primary,no,telephone,4,sep,113,unknown,negative
38,blue-collar,married,primary,no,cellular,7,sep,244,unknown,negative
48,management,married,primary,no,cellular,7,sep,589,failure,negative
72,retired,married,secondary,no,telephone,7,sep,456,unknown,negative
62,unknown,married,secondary,no,telephone,7,sep,221,failure,negative
33,technician,married,secondary,no,cellular,7,sep,669,other,negative
57,retired,married,tertiary,no,cellular,7,sep,133,unknown,negative
42,management,single,tertiary,no,cellular,7,sep,99,unknown,negative
64,unknown,married,unknown,no,telephone,7,sep,289,unknown,negative
33,management,married,tertiary,no,cellular,7,sep,92,failure,negative
24,admin.,single,tertiary,yes,cellular,7,sep,89,success,negative
41,management,single,tertiary,no,cellular,7,sep,97,unknown,negative
53,housemaid,married,secondary,yes,cellular,7,sep,82,failure,negative
25,management,single,tertiary,no,cellular,7,sep,394,unknown,negative
78,retired,married,primary,no,cellular,7,sep,537,unknown,negative
86,retired,divorced,unknown,no,telephone,7,sep,147,unknown,negative
27,entrepreneur,married,tertiary,no,cellular,7,sep,510,unknown,negative
25,management,single,tertiary,no,cellular,7,sep,274,unknown,negative
35,self-employed,single,tertiary,no,cellular,7,sep,310,other,negative
24,unemployed,single,secondary,no,cellular,7,sep,107,unknown,negative
59,management,married,tertiary,no,cellular,7,sep,98,unknown,negative
26,admin.,single,secondary,no,cellular,7,sep,57,unknown,negative
57,management,married,primary,yes,telephone,8,sep,201,failure,negative
31,management,married,tertiary,yes,cellular,8,sep,214,failure,negative
22,student,single,unknown,no,cellular,8,sep,221,unknown,negative
34,management,married,tertiary,yes,cellular,8,sep,219,unknown,negative
