At3,At6,At7,At8,At9,At10,Class
2.4417,1.4357,-8.8626,10.7326,39.732,137.45,negative
2.679,-0.9026,-30.0984,7.0945,2.018,166.014,negative
2.3493,-41.2546,12.3272,4.8418,40.5255,143.227,negative
2.1818,23.0806,9.7451,-4.4156,45.7654,146.202,negative
3.032,-17.3541,-55.2432,-11.0239,4.2206,239.256,negative
2.2055,-5.0046,9.3048,-3.1974,6.561,102.124,negative
2.3243,-21.0561,-14.5819,-1.4484,12.801,138.173,negative
2.5496,6.6074,18.8457,-14.7909,49.7552,104.415,negative
2.5533,-25.097,-47.0216,3.1308,1.5499,278.49,negative
3.5357,16.8591,73.5514,-18.3815,2.695,254.938,negative
2.9701,52.5307,40.0579,-11.3637,13.438,233.109,negative
2.7101,19.4947,23.0666,4.25,35.1268,171.786,negative
3.6566,77.7044,80.3109,-8.7531,2.3845,264.952,negative
2.5599,117.238,-60.19,8.7001,16.789,207.381,negative
2.9696,-115.169,48.2902,15.9265,1.4973,214.795,negative
3.0887,32.6253,50.1485,-18.7275,18.2702,215.104,negative
2.2188,-13.0409,-6.9525,11.0817,87.5122,178.856,negative
2.8615,3.2851,49.1292,-17.7546,13.905,215.08,negative
4.0803,-88.9111,80.6891,-15.9598,1.053,310.641,negative
2.6217,26.0773,20.5688,7.5347,19.8253,132.785,negative
3.221,41.3721,47.3335,15.5675,3.375,268.304,negative
2.3729,14.1091,18.5697,5.4079,44.263,80.0224,negative
2.9408,70.5444,79.4725,-8.9468,8.1366,252.036,negative
2.8205,28.4011,-19.1798,-7.9847,9.498,186.949,negative
2.8946,-28.7839,-23.494,7.7041,10.1466,160.565,negative
3.477,29.768,34.4753,-13.016,0.4862,226.498,negative
2.2162,14.1686,-7.0158,-8.2891,43.9589,148.238,negative
2.1287,-3.3363,10.7235,-5.3261,34.9882,242.244,negative
2.73,-2.7649,11.5826,-12.1462,1.1344,193.489,negative
3.0529,65.6943,53.9257,25.4944,23.088,241.042,negative
2.8052,-11.6699,11.945,9.9001,2.491,226.528,negative
2.5539,-4.9169,13.179,-8.4303,2.2614,47.0363,negative
3.1245,35.3679,39.3855,-23.5405,21.611,144.323,negative
2.1833,2.3635,-9.3424,-5.238,19.965,165.975,negative
2.6274,28.8598,37.0115,-8.9649,6.682,183.42,negative
2.9114,16.2367,23.0514,-13.5395,18.469,74.9146,negative
2.8762,16.2841,-20.586,8.8397,5.554,203.243,negative
2.6735,-51.915,25.4226,-13.5199,3.375,164.373,negative
2.3589,-28.3095,3.7697,-9.5853,56.553,116.499,negative
3.0953,-25.9247,57.1937,-26.013,1.605,335.621,negative
2.76,50.1893,35.1825,-14.4645,2.3869,200.363,negative
2.5198,-7.687,14.865,8.2883,10.959,249.012,negative
4.117,-133.406,73.6705,-30.99,0.324,308.787,negative
2.3701,40.8853,-11.7226,-6.5231,68.5256,123.051,negative
2.6689,12.3614,27.5794,-6.5523,1.136,194.653,negative
2.8506,13.0493,-23.2999,-9.7623,5.341,179.417,negative
3.0284,-5.288,22.0654,12.1228,12.398,206.159,negative
2.4571,11.0394,19.317,3.2376,33.5063,233.441,negative
2.5428,-21.3481,-3.6903,9.3471,9.7343,196.876,negative
2.1538,2.937,-10.3265,5.4073,39.6284,133.688,negative
3.3516,60.1126,43.7231,-9.1723,6.306,166.57,negative
3.3154,1.6245,29.3569,-28.7441,5.7268,110.342,negative
2.8745,-8.5077,18.2,11.4588,65.437,50.7078,negative
2.3608,32.2853,18.7226,-5.9279,8.4593,136.367,negative
2.4757,-10.6482,10.3081,6.8707,1.9635,263.747,negative
3.5529,74.8848,60.4785,15.5787,0.038,212.207,negative
3.1239,-20.4393,64.6038,21.3378,4.2953,339.795,negative
2.7694,27.9233,18.324,6.7891,22.1766,228.483,negative
3.247,-10.5577,61.9298,4.3638,0.814,156.099,negative
2.301,-20.9777,-18.686,11.3767,2.664,128.666,negative
2.6604,-28.4351,-28.1013,-2.9941,6.987,109.072,negative
2.7756,17.715,32.873,-19.3328,4.3534,214.714,negative
2.7778,17.9362,22.9527,-12.7614,10.519,178.36,negative
2.7532,59.8731,-28.8636,-12.4526,0.1199,209.449,negative
2.5905,3.168,-26.0985,-17.5683,6.5413,220.271,negative
3.9891,-37.2289,74.4186,-35.7489,0.689,323.117,negative
2.5092,44.0654,-28.9283,-16.2577,1.708,253.655,negative
2.4166,-8.4813,-7.0768,5.4056,43.914,104.919,negative
3.4242,-39.4293,62.0214,18.9847,2.5025,291.158,negative
3.1623,43.1332,38.4787,13.1044,14.438,98.5945,negative
2.0394,-0.2698,4.9762,-6.006,33.313,154.818,negative
2.4338,-3.0098,-23.9635,14.7484,29.836,176.886,negative
3.485,54.8302,77.8861,-9.0939,0.305,191.925,negative
2.633,12.2783,-2.1389,12.7073,84.8323,73.0494,negative
2.2135,-5.0858,9.7208,2.6196,42.5147,149.847,negative
2.1222,20.8507,15.6,-6.5148,79.5842,155.29,negative
2.3962,-2.4163,3.6559,4.1743,49.197,197.166,negative
2.8582,38.1097,39.5081,-9.6327,16.181,148.841,negative
2.688,8.6684,25.3387,-7.7915,9.4083,203.315,negative
2.8707,-1.5415,19.0335,-14.8383,23.816,269.603,negative
2.3149,12.3487,17.7186,11.8733,48.202,234.447,negative
2.317,-31.6634,16.1668,-4.383,48.751,244.633,negative
2.6498,7.3153,-10.865,-11.5603,30.831,30.0166,negative
2.4433,6.0597,18.4043,8.7412,17.8472,60.3879,negative
3.8276,-39.5571,56.0189,-14.3788,6.4976,286.543,negative
2.0846,0.2413,-4.9562,6.2181,61.098,216.558,negative
2.2589,-12.8814,-18.5686,4.6308,65.202,114.698,negative
2.6232,60.4863,70.5864,8.8835,5.9072,197.801,negative
2.5688,5.292,9.7393,9.7954,65.808,106.243,negative
2.4125,20.8476,29.631,-7.9085,11.112,289.514,negative
3.5283,52.3378,94.7966,64.7861,26.0415,140.842,negative
2.7566,6.1006,29.8459,12.9883,25.724,157.738,negative
3.2111,-81.5167,56.5905,-12.9656,5.2124,279.661,negative
2.4338,-33.3708,28.0494,-6.7114,0.5848,74.7372,negative
3.0067,89.545,74.9496,-14.8782,2.2374,256.469,negative
2.2343,20.5985,15.3193,-6.2442,12.001,128.952,negative
2.8899,32.9753,20.1676,3.9457,3.5686,162.66,negative
3.6384,-40.1283,38.5475,18.7867,5.2892,298.301,negative
2.3589,-10.014,12.4124,6.4945,2.396,228.289,negative
2.4564,34.8238,12.3815,-5.1151,34.0048,89.8237,negative
3.0109,74.2944,68.1864,-13.2984,8.772,257.887,negative
3.2234,7.3112,20.9483,5.5489,0.1304,163.027,negative
2.2589,1.6034,-7.9755,-10.7302,15.833,170.767,negative
3.8856,20.1338,60.9939,22.3921,2.062,236.218,negative
2.5416,42.7098,-18.5499,11.0718,1.9738,121.736,negative
3.6656,26.3712,38.5675,-12.555,7.4762,146.821,negative
3.031,54.2843,35.6583,10.7217,7.318,203.671,negative
3.5569,29.2215,59.7345,-26.0566,14.2235,163.92,negative
2.5877,-15.6896,13.0968,-8.4056,10.472,195.898,negative
2.6474,9.2704,24.718,-7.5406,6.308,160.135,negative
3.6765,-44.3056,70.1349,-20.5013,0.8347,296.501,negative
2.6289,-51.7938,12.2221,-9.7122,42.686,179.12,negative
2.7046,33.9466,11.5616,-12.2635,10.926,190.183,negative
2.9857,98.6476,68.2903,-27.4908,1.7715,257.089,negative
4.7981,67.0965,94.582,83.6686,38.181,262.61,negative
2.7709,10.8142,50.0298,10.2579,7.748,271.003,negative
3.8463,45.4124,50.749,-20.3151,3.635,198.922,negative
2.9204,-15.1066,-61.9555,35.4822,7.6504,326.658,negative
3.0348,28.5964,66.0377,-14.9429,11.7311,198.348,negative
2.4698,29.4781,-12.3603,-9.7975,21.2129,62.1253,negative
3.0616,39.028,59.8838,-15.2778,6.3019,234.18,negative
2.7255,6.7361,-21.7496,10.1515,32.071,136.78,negative
2.2878,-0.8683,6.543,-5.2262,74.4102,92.1155,negative
2.281,13.6467,-4.8238,3.9436,19.3344,159.712,negative
2.8722,22.1129,-12.448,8.9906,1.475,101.464,negative
3.1207,22.4292,24.1571,-18.7582,25.478,74.4564,negative
3.1059,-13.2169,-33.1617,19.294,5.7144,169.714,negative
2.382,-17.2792,15.5032,-6.6386,40.505,150.175,negative
3.8963,24.6965,64.9674,-31.7101,11.2356,173.953,negative
3.5638,-53.1898,64.8095,-11.1288,1.2638,287.365,negative
3.0842,95.7634,84.9624,12.6704,4.016,293.09,negative
2.4955,11.0952,18.7668,-17.4396,63.4582,132.013,negative
2.3043,16.3091,6.6136,8.6171,31.0226,187.951,negative
2.3424,20.2552,20.192,-11.5115,5.762,200.756,negative
2.2625,-5.1442,14.879,10.0496,58.609,216.976,negative
2.6772,10.5175,11.3395,10.6508,8.3777,174.145,negative
2.5139,-1.8966,-19.1506,7.2902,59.536,61.6196,negative
2.7412,-3.4342,18.1431,-3.8934,16.691,108.785,negative
3.4499,49.4782,40.6826,10.2612,0.017,186.696,negative
2.8264,-13.7983,8.006,12.8897,81.7102,91.5303,negative
2.4564,20.7148,10.6371,7.1082,2.559,124.563,negative
2.9908,2.1068,6.0209,-9.3894,51.7229,52.7754,negative
2.4224,29.6608,-9.389,-8.6924,21.5184,185.922,negative
2.1987,25.3243,6.7234,-3.7435,67.2734,65.8253,negative
3.5273,-15.5646,44.5275,-11.9568,3.8848,321.626,negative
2.8654,8.4107,13.8925,16.2289,9.162,248.62,negative
3.525,38.66,65.0219,-26.7645,3.783,205.094,negative
2.8561,30.3353,32.4541,5.0886,2.9598,227.268,negative
3.3249,-45.3862,39.3886,-12.5901,2.249,284.313,negative
2.9199,-14.8362,25.7342,10.8122,0.2439,246.513,negative
2.8202,27.7064,-16.7861,8.3491,5.5596,214.549,negative
2.7443,14.7864,-24.8104,12.2243,1.639,211.502,negative
3.4193,-70.2297,64.7778,19.2681,1.6024,270.831,negative
2.1732,6.7037,-18.2807,-10.0218,1.9866,232.944,negative
3.1787,-19.4907,-15.3506,-17.6923,30.3355,98.2731,negative
2.6123,-4.6323,10.7016,-14.7213,14.669,25.5491,negative
3.2461,-14.3434,-29.5056,16.4739,5.344,230.115,negative
2.6498,28.542,14.6061,4.6252,1.6861,210.992,negative
2.1804,15.0102,-3.7676,-11.761,66.059,119.261,negative
2.3233,-7.6744,-17.1027,-9.298,27.01,133.809,negative
3.5722,-53.7864,67.56,-12.9826,0.524,276.384,negative
2.9574,-7.6015,7.1308,9.2668,7.3987,253.27,negative
2.7011,-2.0879,33.3786,-8.3602,1.79,224.483,negative
2.8938,58.6184,36.4481,15.9978,1.7138,245.793,negative
3.2236,-80.7121,67.1423,15.948,4.362,258.886,negative
3.3158,-27.4241,64.8368,13.7504,6.884,312.805,negative
2.1584,6.5388,-18.4134,-9.2335,48.1799,188.649,negative
3.6935,-82.7021,77.721,-19.2221,2.9569,316.623,negative
2.4448,-8.0528,-18.529,13.7605,17.451,151.015,negative
2.799,56.8515,27.3781,16.6231,65.1875,176.816,negative
2.5017,22.2638,24.787,-7.6555,12.1487,217.988,negative
2.1477,14.1059,-0.9633,-11.2967,28.175,93.3325,negative
2.9559,-37.2035,-30.38,14.5532,7.302,292.084,negative
3.0689,6.7963,69.8929,-6.649,2.319,164.624,negative
2.7271,57.5556,38.491,-14.2284,0.577,240.02,negative
3.6714,22.9775,31.2252,-21.4603,47.73,42.5206,negative
2.6972,-10.1244,-12.8496,-15.4183,17.8557,159.773,negative
2.0394,-16.0524,8.9284,-10.3294,25.3912,193.64,negative
2.9294,12.218,41.7787,-11.6795,1.6,169.004,negative
3.3825,0.1718,56.6288,-16.1495,0.0796,182.561,negative
2.6201,26.9538,10.3154,7.9841,6.6877,234.686,negative
2.9263,-0.3109,36.8902,7.7348,4.501,129.148,negative
2.78,54.319,66.7165,-12.1851,7.406,281.545,negative
4.2381,139.164,81.0734,36.2701,2.694,298.216,negative
3.4083,15.3136,59.1094,-17.3955,2.21,260.791,negative
2.6021,-22.2373,-15.6609,-5.6769,67.285,101.628,negative
2.8189,6.4374,-10.8226,-5.3013,35.902,69.1739,negative
3.0183,34.6101,61.6557,8.7783,2.846,242.749,negative
3.2636,-1.6256,61.0495,31.2638,12.7952,360.797,negative
2.6853,13.0708,23.6626,-6.6152,12.193,252.294,negative
2.4378,-35.6466,-11.6054,-8.4404,18.845,220.545,negative
2.8312,-62.7072,48.5506,12.442,6.78,278.601,negative
3.3901,61.0062,71.3282,15.8309,0.065,241.006,negative
2.4378,-26.2595,-22.3011,-5.1118,86.2952,111.381,negative
2.5334,6.6444,16.4517,9.2754,8.4814,164.808,negative
2.6698,0.3877,-8.6963,12.5462,2.579,187.392,negative
3.0523,-51.0268,-26.2611,32.2323,6.5405,287.081,negative
2.6238,50.9607,16.881,-15.297,32.7651,155.887,negative
2.2878,19.5851,19.3642,10.8134,54.193,139.563,negative
2.1383,-14.9603,1.6626,11.8806,78.186,139.152,negative
2.5746,-13.3227,-8.8075,-5.4211,23.359,197.143,negative
2.9125,-79.2227,46.6966,-16.1247,0.6007,250.446,negative
2.2068,14.4672,18.7948,-1.923,52.3856,104.418,negative
3.0257,-5.2684,42.3038,14.9869,1.4587,256.229,negative
2.3043,-1.2687,9.8271,10.6233,3.08,194.772,negative
4.1331,-67.0939,81.7285,-11.6901,2.153,274.158,negative
2.6069,30.3259,23.313,-7.4939,26.17,156.787,negative
3.4659,-55.235,54.8179,-13.4292,5.2374,286.185,negative
2.1599,-24.9368,-9.4103,-6.7721,39.4854,101.62,negative
3.3568,30.4883,46.7498,14.8323,6.514,210.412,negative
2.8041,-50.1994,-36.0348,-12.7157,7.9929,179.949,negative
2.7543,-34.7049,16.4588,4.8896,9.046,151.62,negative
2.3233,13.1511,14.0938,2.9453,66.21,124.357,negative
2.8808,11.3057,41.292,7.9555,1.8987,249.539,negative
3.1527,-39.9545,73.9728,22.0351,5.4913,289.309,negative
3.4322,26.3885,49.5452,-7.519,0.969,266.396,negative
3.1082,83.915,96.7882,-21.9853,3.9059,299.725,negative
2.4757,-17.0515,15.8265,-15.917,36.759,97.3621,negative
2.4921,12.2975,36.0229,-7.1059,29.1805,86.961,negative
2.6613,16.6081,-16.7064,7.5723,11.586,213.452,negative
2.4354,-1.0413,9.6528,-8.9162,85.9912,145.206,negative
2.5514,16.6031,16.2761,-12.442,41.0305,195.287,negative
3.1561,-1.6013,-33.0153,-15.5762,8.007,157.739,negative
3.3019,33.793,75.1467,25.6923,15.2612,203.91,negative
2.5159,-7.8462,15.1027,5.8765,21.5425,207.077,negative
2.2014,-0.6776,5.487,4.0467,9.4508,183.756,negative
2.5729,36.7772,8.242,-9.7193,37.835,165.825,negative
2.608,-25.661,-18.1726,13.3532,5.2555,181.964,negative
3.5659,53.2477,106.885,15.257,12.056,115.757,negative
2.5826,31.917,-22.3346,10.7765,2.808,199.095,negative
2.5391,1.1938,30.7706,-4.4502,2.6397,198.018,negative
3.005,21.8225,-23.4832,7.8888,3.017,209.461,negative
2.6096,-83.8414,16.4072,-19.2488,3.796,278.274,negative
3.1097,85.7096,86.7671,-16.7682,6.2315,271.191,negative
2.4257,-11.5023,-6.7813,5.8997,61.162,155.463,negative
2.8716,-3.697,67.5898,24.9519,8.256,326.198,negative
2.2753,23.6496,11.2215,6.1527,68.3044,69.1671,negative
2.4691,2.8047,-10.2254,-9.4114,55.764,142.701,negative
2.4125,9.146,-16.8703,-6.4355,85.333,50.7546,negative
2.6149,-7.6848,-6.6192,-5.7936,79.507,110.69,negative
2.3064,-23.6184,-15.0649,-7.4631,0.0175,184.199,negative
3.807,82.7882,95.4397,15.9097,4.3725,248.705,negative
3.77,14.4695,53.5394,-25.9534,3.7384,352.186,negative
3.1938,-47.4908,43.553,6.8825,2.98,238.991,negative
2.7202,-53.0322,-24.2456,-10.8284,6.6863,183.489,negative
2.9829,-89.7125,-44.7121,-8.9452,2.0092,368.684,negative
2.617,34.5093,8.0585,9.0506,1.6899,93.9946,negative
3.5334,-14.1871,46.837,23.6327,0.812,347.069,negative
3.2718,-57.7988,34.6134,-8.782,3.016,273.03,negative
2.4735,16.1769,-19.5041,5.592,46.617,149.717,negative
2.3253,-33.4441,-11.8136,8.1807,0.98,204.434,negative
2.5977,12.8817,-14.0811,7.596,5.5765,121.572,negative
3.0097,55.3072,45.8419,-3.2855,5.0681,175.456,negative
3.3814,31.1436,36.9232,15.4574,1.6967,161.275,negative
3.0054,-141.059,61.0722,-14.0117,7.5801,282.22,negative
2.7396,5.606,15.6861,8.3744,62.0277,132.613,negative
2.5557,6.8371,40.0827,14.2929,1.843,170.195,negative
2.6444,43.3117,38.435,11.2362,7.617,238.447,negative
2.9085,-124.042,79.9422,-19.1378,10.5067,218.834,negative
2.4836,12.0458,20.3054,-3.4093,35.141,120.132,negative
2.6812,-21.8172,15.7767,-9.3084,45.8751,95.7784,negative
2.732,19.0593,-26.3603,11.3051,7.927,122.036,negative
2.734,13.1821,10.5058,-10.3963,0.9552,72.8827,negative
2.2504,16.3718,15.6523,-9.4009,3.427,105.333,negative
2.7093,2.4308,14.2133,-9.9121,36.7094,183.783,negative
3.4822,31.951,51.4626,11.9776,5.6592,212.606,negative
3.2848,59.9954,50.3724,-20.8222,5.2154,219.464,negative
3.38,46.378,59.9098,-16.1994,1.6754,202.263,negative
2.57,-5.016,-22.8231,-13.1377,12.744,141.14,negative
2.4502,53.5782,72.4678,10.9367,5.475,161.942,negative
2.3064,-3.036,-7.2376,-5.8913,38.836,121.099,negative
2.7756,12.3269,32.1689,-9.3097,8.356,193.48,negative
2.2135,12.3499,6.8819,9.2901,47.2633,215.006,negative
2.1973,23.2209,11.468,-5.8253,36.0741,129.046,negative
2.0473,15.4734,-7.7999,10.9133,63.531,121.872,negative
2.6345,31.5218,-8.8324,12.6496,32.22,152.158,negative
3.1838,9.8795,-3.1041,-8.738,9.997,62.5272,negative
3.1874,-42.5928,50.5009,-13.3345,2.887,286.88,negative
3.2854,31.2617,93.7113,-13.9448,0.094,79.2501,negative
2.8395,47.2649,16.8269,6.3108,8.4671,206.343,negative
2.2109,-14.6154,2.1486,-11.7547,16.8038,154.15,negative
2.6702,-17.763,-36.0252,10.8825,2.1978,39.2314,negative
3.264,-18.517,-13.8292,-18.8435,59.896,54.7709,negative
2.5179,10.423,5.296,16.4929,66.36,148.778,negative
3.1723,-36.6928,-76.9321,-11.8496,1.241,208.859,negative
2.2028,-13.0672,-6.0547,-10.5905,26.148,156.114,negative
3.1136,-24.5885,66.72,-10.0515,0.224,250.36,negative
3.1237,2.5509,16.5295,7.8636,4.53,62.1155,negative
3.4692,5.5244,37.2119,19.9618,11.8193,128.238,negative
2.688,1.8095,18.0847,9.0229,80.8486,193.354,negative
2.4631,25.6113,14.1925,11.6767,88.2038,161.856,negative
2.5809,22.9678,18.9405,-10.989,63.926,253.536,negative
2.5676,-21.7042,11.6823,1.5741,3.0264,145.392,negative
2.959,1.763,18.8544,8.7311,3.903,181.89,negative
2.6144,-21.0397,-18.9643,10.1365,88.9008,88.4575,negative
3.4548,51.1877,45.6998,49.1759,7.409,219.414,negative
2.1804,16.0069,-9.323,9.6302,62.6968,62.5545,negative
2.081,-1.7551,8.1554,-4.9999,62.3181,173.975,negative
4.109,-16.338,88.906,22.17,0.347,321.642,negative
2.8686,9.0836,28.896,17.9971,13.7508,320.855,negative
2.7332,8.9164,18.5348,16.2116,37.3138,94.9817,negative
4.2585,68.7653,118.005,-45.9152,10.2255,94.0534,negative
2.248,0.6703,-4.9667,6.5144,77.3274,232.953,negative
2.3334,-0.1723,4.1078,7.7879,6.2819,135.559,negative
2.6128,34.6099,36.0025,11.3447,11.4673,229.327,negative
2.9908,29.6357,50.8541,-19.4081,15.2905,215.943,negative
3.1444,101.674,93.4082,27.6784,20.674,157.337,negative
2.9897,31.16,22.7941,15.0592,10.7911,187.215,negative
2.972,58.4819,38.9124,16.126,1.0711,189.115,negative
2.2405,-2.2621,14.3892,-9.535,28.6338,187.525,negative
2.9969,-0.1172,15.2445,11.5945,10.176,139.356,negative
2.534,6.2037,22.5733,12.5798,5.219,165.14,negative
2.7864,47.681,33.5769,-8.7883,8.5216,257.041,negative
2.8845,58.7671,60.3222,-9.5782,9.9477,242.263,negative
2.891,38.3584,45.9393,7.6547,17.353,114.705,negative
2.9322,-223.721,121.145,19.1106,0.768,293.581,negative
2.6138,-6.5569,-13.7752,-4.7431,9.074,203.342,negative
3.1055,19.4934,31.8366,8.5538,1.8611,253.047,negative
2.6117,-57.9382,-39.3477,14.0222,4.7658,270.096,negative
3.2918,-19.7842,49.6372,16.7028,8.8309,316.558,negative
3.5573,20.9779,64.6643,-19.6683,3.5743,177.199,negative
2.3191,0.5134,-7.2103,3.5137,31.042,167.511,negative
2.5112,27.9395,22.5302,-6.9337,13.6063,181.7,negative
2.1367,25.6016,5.0747,-2.2936,9.3626,183.931,negative
2.7948,20.072,29.9288,10.443,2.016,245.886,negative
2.0986,14.2703,-7.4493,-6.7747,73.437,191.579,negative
2.2028,13.4848,5.5312,11.0877,48.129,165.201,negative
2.2923,-3.3335,15.4187,9.7332,11.8712,237.647,negative
2.1688,-5.9314,12.232,-4.1397,40.3317,120.492,negative
2.3334,21.4123,8.3021,-11.2506,11.763,129.953,negative
2.3847,-15.0392,-16.3028,7.3017,35.3545,234.26,negative
2.989,-86.903,-34.6403,-11.054,3.7844,183.254,negative
2.1688,22.6991,12.1438,5.7767,35.77,128.587,negative
2.3589,6.5676,18.8817,8.5463,3.5191,216.965,negative
2.1123,-13.2258,3.82,7.3232,67.951,201.862,negative
2.7279,22.7477,16.5913,12.929,10.032,181.455,negative
2.2648,-10.3428,-11.6935,4.034,39.52,202.976,negative
2.3979,11.9813,18.8142,-8.4055,85.9662,185.613,negative
2.2455,24.0633,8.1612,3.8501,80.6796,152.338,negative
2.3747,-6.3332,14.6129,7.7438,0.4967,231.701,negative
3.4728,21.7039,28.2392,5.0767,5.0315,139.49,negative
3.3661,75.3228,121.657,-24.4177,1.951,255.448,negative
3.6188,-5.9519,13.5817,-23.182,27.67,76.854,negative
2.4257,29.7645,-8.3477,10.925,22.162,133.483,negative
2.7889,74.6874,65.7864,21.5497,11.3729,275.169,negative
2.6069,-33.4891,-18.3522,-4.3004,0.3403,148.715,negative
3.1492,-165.595,72.0442,17.3701,4.229,234.285,negative
2.1945,0,0,-16.5913,61.1232,107.596,negative
3.0175,-27.642,-18.6459,20.3174,2.9973,312.847,negative
2.5397,38.9289,-9.7752,-14.8145,86.932,62.1077,negative
2.8132,-3.2696,-22.6194,13.5156,5.3662,211.163,negative
2.6835,0.9058,17.9254,10.4246,6.4733,227.397,negative
2.8439,-22.1371,20.8948,-22.658,3.2072,338.012,negative
2.5938,-1.0806,-28.9942,10.5668,4.687,130.097,negative
2.4378,31.4966,24.4564,-5.7635,9.7048,131.254,negative
3.6172,46.1228,105.637,-20.4478,6.761,184.257,negative
2.238,1.3301,-6.1239,-5.892,16.962,163.767,negative
2.5533,5.8387,16.0185,1.4225,13.207,137.836,negative
2.2135,15.5178,-9.2202,7.8151,79.144,180.947,negative
2.638,7.5613,4.7176,-15.38,44.827,128.077,negative
2.6274,5.2125,9.0049,6.5428,51.324,153.837,negative
2.8663,24.4079,21.404,-13.4494,35.85,141.9,negative
3.1092,55.5406,37.6313,13.4235,7.9276,280.058,negative
2.7825,14.7493,22.9861,-14.4222,7.968,71.6143,negative
2.4935,30.7145,22.9917,6.7528,1.445,138.6,negative
2.5172,5.6604,-10.0808,11.5903,24.6315,165.353,negative
3.0929,4.9159,-26.6349,16.3032,1.2521,219.949,negative
3.1388,4.7657,49.4716,-16.8216,15.462,218.522,negative
2.2999,-24.1116,-13.8633,-7.4899,65.823,189.755,negative
2.9193,54.777,68.5532,16.6262,5.079,291.303,negative
2.3936,-0.8076,8.9194,8.984,12.8719,60.6493,negative
3.1538,18.9742,31.7326,15.0117,11.7617,118.089,negative
2.3757,16.8423,18.8715,7.1083,36.4567,124.783,negative
2.9109,27.4456,18.4223,-15.2036,9.72,129.326,negative
2.4273,11.5483,13.4705,3.6768,27.0267,149.495,negative
2.6435,-29.5756,16.1901,-16.0704,33.1019,138.899,negative
2.2625,23.034,10.199,-5.6669,20.9362,217.548,negative
3.3296,89.5089,71.2373,17.0785,13.056,209.028,negative
2.5139,8.9336,-17.7039,8.3655,26.464,148.132,negative
2.3149,-28.5828,-5.4348,-8.2889,9.168,242.705,negative
2.4456,40.5613,41.8769,10.2099,15.23,122.346,negative
3.2034,-65.5931,88.6187,17.1163,1.534,294.712,negative
2.7653,26.8045,45.4515,8.6927,11.6,220.749,negative
3.258,63.983,64.7779,-7.384,0.3152,201.318,negative
3.3711,39.9883,66.5482,-17.0172,1.8521,198.577,negative
2.7222,33.2502,18.0988,12.5402,6.0783,137.457,negative
2.3856,10.1807,20.3275,-9.2552,3.2309,225.556,negative
3.3502,-28.6712,-35.9464,-31.4001,0.894,357.044,negative
2.1319,-1.3137,8.2376,5.8224,66.4659,59.8076,negative
3.0957,8.3385,42.9655,7.0008,7.9705,139.657,negative
3.3469,52.3274,76.641,-12.9819,1.7125,219.403,negative
2.7284,19.1829,-16.8998,8.7123,5.1365,243.468,negative
2.6889,24.6365,-16.5169,13.453,50.697,30.6356,negative
