At3,At9,At10,Class
2.596,20.048,166.382,negative
2.8382,27.068,150.129,negative
2.8079,23.618,112.406,negative
2.7501,16.1837,189.373,negative
2.8072,35.0126,203.238,negative
2.6365,5.978,180.709,negative
2.5359,3.491,137.576,negative
2.6405,6.423,192.861,negative
2.6123,0.58,301.103,negative
2.7114,19.7462,161.263,negative
2.3444,75.1791,61.9113,negative
2.3107,19.811,171.58,negative
2.8251,9.7115,207.967,negative
2.2227,33.4231,179.11,negative
2.9578,0.7045,197.527,negative
2.4401,15.0767,148.192,negative
4.5739,28.311,309.548,negative
2.9172,7.1362,235.694,negative
4.4401,3.934,302.076,negative
2.1658,48.743,150.236,negative
3.1948,2.8356,265.77,negative
2.2967,13.117,209.617,negative
2.5185,8.6072,191.846,negative
2.7189,2.76,237.824,negative
3.9152,0.919,272.79,negative
2.766,9.17,178.262,negative
3.1243,0.583,202.273,negative
2.415,62.6769,169.559,negative
2.7657,8.4788,194.487,negative
2.8573,23.0716,207.755,negative
3.2555,30.919,86.3622,negative
2.2504,49.932,158.432,negative
2.9954,0.3729,178.562,negative
3.699,2.3853,282.051,negative
2.5575,8.641,290.53,negative
3.972,3.175,282.929,negative
2.8482,1.8065,66.2045,negative
2.4166,73.1435,95.1376,negative
2.4502,58.055,86.6984,negative
2.8179,51.5694,64.8137,negative
3.0599,8.811,230.594,negative
3.4214,8.6395,147.316,negative
2.6924,4.015,84.1437,negative
2.6128,20.2662,74.0516,negative
2.4616,14.391,108.069,negative
2.8366,88.1553,99.3337,negative
2.9908,6.188,209.834,negative
2.9122,5.947,284.09,negative
2.4771,5.2328,189.281,negative
2.5366,28.4342,183.704,negative
2.3096,0.235,322.241,negative
2.9146,10.873,168.774,negative
2.9645,3.093,334.345,negative
2.5539,6.7089,192.161,negative
3.173,0.026,197.906,negative
2.998,5.8093,191.805,negative
3.6349,9.083,174.283,negative
2.8395,6.1324,238.562,negative
2.7235,8.7759,170.281,negative
2.5581,10.7079,142.077,negative
2.8351,45.184,48.2319,negative
2.2304,52.427,168.203,negative
3.9488,2.9513,344.101,negative
2.6753,31.2675,161.149,negative
3.9991,9.74,225.566,negative
2.8325,23.932,130.555,negative
2.4289,88.905,146.145,negative
3.1413,1.571,310.779,negative
3.3998,4.02,234.056,negative
2.6048,2.029,108.509,negative
2.4669,7.2801,241.654,negative
2.9965,6.2607,184.729,negative
3.3252,5.7286,247.395,negative
2.8896,10.575,236.327,negative
3.6693,0.9347,189.7,negative
2.1833,55.95,62.714,negative
3.3166,1.557,282.594,negative
2.8274,87.5682,39.4097,negative
2.3979,18.547,195.489,negative
3.6471,9.038,164.211,negative
2.4942,7.2759,204.873,negative
3.6225,4.6358,258.177,negative
2.8189,5.866,233.889,negative
2.527,4.588,195.439,negative
3.0249,5.16,209.993,negative
2.776,3.791,149.6,negative
2.8069,7.4165,169.469,negative
2.4594,3.9266,201.262,negative
3.3412,2.8559,236.44,negative
3.0918,2.2699,316.733,negative
2.2934,75.204,85.0246,negative
2.6518,9.985,182.179,negative
2.57,88.4473,76.1243,negative
2.8099,11.228,293.4,negative
3.3448,8.705,217.791,negative
2.3395,50.2398,191.73,negative
2.1255,31.77,276.06,negative
3.2757,0.7701,188.914,negative
2.8062,6.399,163.225,negative
3.4706,2.3504,242.97,negative
2.738,89.5806,101.73,negative
2.2227,20.8422,144.111,negative
2.4409,6.792,215.907,negative
2.641,16.54,188.322,negative
2.5276,5.97,162.561,negative
2.5781,19.2776,167.203,negative
3.1931,0.833,283.924,negative
3.0667,2.4152,158.046,negative
2.3901,25.299,224.699,negative
2.3729,35.6211,86.7946,negative
2.2878,46.534,121.372,negative
2.4265,84.8561,46.2057,negative
2.4624,39.315,223.495,negative
2.2529,1.451,163.677,negative
2.8684,15.8311,194.105,negative
2.4764,21.004,124.152,negative
2.1222,25.78,179.214,negative
2.4914,5.081,255.541,negative
2.6385,8.699,139.522,negative
2.5119,22.4899,95.3382,negative
3.3806,0.899,333.398,negative
3.0473,2.2668,232.346,negative
2.6117,15.77,205.124,negative
2.8228,6.9394,189.586,negative
3.0314,12.5792,205.407,negative
2.6898,8.3477,225.515,negative
3.3625,6.142,312.559,negative
2.786,80.7261,105.113,negative
2.0233,33.158,124.24,negative
2.8482,17.293,164.067,negative
2.6994,1.682,286.93,negative
3.4849,2.877,277.696,negative
3.1273,1.603,303.247,negative
2.7551,2.3779,241.67,negative
3.328,4.7354,237.387,negative
2.2492,29.77,147.703,negative
2.3128,74.383,135.144,negative
3.91,0.8128,332.566,negative
2.7312,22.533,170.77,negative
2.7694,19.157,209.083,negative
2.2343,13.9756,132.618,negative
4.2823,2.596,270.252,negative
2.7093,0.337,180.685,negative
2.5971,5.471,87.105,negative
2.6716,0.1985,180.874,negative
2.6513,1.9538,148.773,negative
2.5545,3.667,141.587,negative
2.4005,10.2299,144.926,negative
2.1538,2.463,279.904,negative
3.894,1.649,267.464,negative
2.1688,47.4858,218.691,negative
2.3212,23.33,237.548,negative
3.9782,0.9188,256.883,negative
2.8954,9.293,156.822,negative
2.2589,31.9848,252.106,negative
2.6096,14.345,147.302,negative
2.6693,1.3953,206.647,negative
3.419,4.7435,160.021,negative
3.5756,4.036,212.309,negative
2.4871,40.3788,132.177,negative
2.1414,11.393,131.527,negative
2.1987,9.4765,184.061,negative
2.6299,36.2739,253.426,negative
2.829,3.3695,310.772,negative
2.5384,7.3195,194.164,negative
2.4208,29.699,180.377,negative
2.7222,30.0135,198.587,negative
3.2766,6.1414,222.839,negative
2.8976,1.221,217.515,negative
2.935,10.3002,230.14,negative
3.0312,0.688,215.285,negative
2.2122,30.0911,84.3675,negative
2.4502,9.621,202.829,negative
3.1524,2.516,199.098,negative
2.5079,11.047,101.836,negative
3.2262,12.848,191.587,negative
3.1992,1.1808,129.7,negative
2.3464,28.1582,126.679,negative
3.3118,4.901,229.45,negative
2.5126,13.5464,138.408,negative
2.7608,1.3258,278.594,negative
2.4742,30.62,86.363,negative
2.2648,13.386,203.443,negative
2.7501,17.598,215.221,negative
2.9469,1.2832,242.224,negative
2.7392,37.372,155.286,negative
3.3262,4.6537,145.576,negative
3.2753,0.8547,237.437,negative
2.5334,2.4817,292.23,negative
3.3869,0.656,250.51,negative
2.7941,0.084,187.953,negative
2.301,47.437,211.013,negative
2.525,39.295,26.1913,negative
3.159,85.2559,42.3574,negative
2.4048,27.748,161.055,negative
2.5977,10.3494,128.784,negative
4.2259,0.051,324.56,negative
2.07,11.14,134.47,negative
2.4023,45.173,90.5686,negative
2.6785,20.859,214.77,negative
2.7011,11.0229,181.35,negative
2.8689,14.648,197.026,negative
2.4976,6.24,117.447,negative
2.9829,2.057,203.563,negative
2.0394,7.066,75.4619,negative
2.5347,31.2545,162.424,negative
3.3236,3.737,249.119,negative
2.3464,39.56,100.069,negative
2.7063,15.5531,171.573,negative
2.3294,52.554,289.005,negative
2.8028,7.3779,228.171,negative
3.5247,1.4305,394.688,negative
2.4125,58.441,193.479,negative
2.6781,5.636,153.141,negative
2.8689,25.176,145.734,negative
3.4824,3.0993,257.882,negative
2.8885,9.3331,217.983,negative
2.5145,19.612,146.454,negative
2.6698,8.449,160.781,negative
3.3725,2.0088,335.855,negative
2.4141,56.263,151.425,negative
2.3365,27.2976,98.4951,negative
2.7243,3.8104,181.119,negative
3.2885,2.2062,250.141,negative
3.472,2.621,295.754,negative
2.2355,65.6716,180.926,negative
2.4502,82.9593,36.6531,negative
3.3445,1.343,337.274,negative
2.7304,15.923,135.989,negative
2.6085,15.032,292.171,negative
3.6269,4.26,291.819,negative
3.1891,10.855,161.492,negative
2.1746,62.5119,162.819,negative
2.1847,42.79,130.556,negative
2.4166,19.5164,201.838,negative
3.2103,4.271,253.904,negative
3.1999,2.377,273.673,negative
2.1538,52.6161,172.188,negative
2.6258,55.5722,41.5565,negative
2.9798,1.8127,157.303,negative
3.009,6.718,271.972,negative
2.9337,3.616,200.99,negative
3.4805,2.545,254.654,negative
2.8932,9.381,187.575,negative
3.239,3.062,323.242,negative
2.6959,1.151,204.871,negative
2.3608,67.012,178.043,negative
2.4464,63.4783,125.519,negative
2.7054,0.5486,244.195,negative
2.6294,6.923,177.715,negative
3.1895,6.4531,309.49,negative
2.1508,13.9983,243.459,negative
2.3149,89.0757,180.229,negative
2.7763,69.3466,90.6994,negative
2.8028,34.5962,71.3507,negative
3.411,6.667,251.063,negative
2.6972,5.053,221.836,negative
2.2418,44.6269,171.157,negative
2.5237,13.143,136.463,negative
3.235,8.326,220.734,negative
2.4646,48.71,252.451,negative
2.4175,6.6945,265.905,negative
2.1222,2.559,105.169,negative
3.1355,1.8664,270.822,negative
2.7332,13.6997,129.937,negative
2.6803,1.7526,147.69,negative
2.0986,82.2589,235.163,negative
2.4976,2.625,167.099,negative
2.0917,17.359,95.5684,negative
3.5894,1.537,272.534,negative
2.4749,5.97,167.543,negative
2.6138,24.6893,195.077,negative
2.9545,3.7956,322.178,negative
2.1255,29.921,127.18,negative
2.6551,20.1117,187.785,negative
2.4969,12.773,161.359,negative
2.638,6.139,170.939,negative
3.5792,7.5688,244.516,negative
2.3927,16.5079,159.443,negative
2.2788,13.056,201.203,negative
2.6069,39.3565,136.953,negative
2.4265,0.202,76.778,negative
2.9784,49.3005,199.453,negative
2.6144,19.152,181.369,negative
3.468,13.8802,103.733,negative
3.3597,0.35,241.141,negative
2.4518,25.1926,144.309,negative
3.0273,16.385,249.641,negative
3.1339,2.314,179.632,negative
3.5549,12.3377,174.788,negative
2.4479,24.1245,209.343,negative
2.705,7.5607,184.87,negative
2.7122,8.1352,236.282,negative
3.1026,10.3354,226.381,negative
3.4156,3.0719,252.53,negative
2.3294,5.709,222.205,negative
2.3064,12.358,81.6967,negative
2.7709,19.286,176.973,negative
2.9332,0.288,159.466,negative
2.8765,2.7131,291.018,negative
2.42,48.6381,179.829,negative
2.1775,68.7784,109.814,negative
4.1483,1.352,293.871,negative
2.4346,2.976,250.944,negative
3.9939,3.613,277.362,negative
3.0019,0.9246,257.442,negative
2.6238,30.8412,108.532,negative
2.6294,3.056,213.216,negative
2.48,48.8519,136.52,negative
3.2621,0.9761,236.924,negative
3.0888,5.806,276.059,negative
3.2961,0.3159,158.98,negative
2.1287,43.404,165.73,negative
2.1629,48.4705,199.836,negative
3.0261,7.4614,217.693,negative
2.1189,12.8928,109.644,negative
3.1154,20.828,184.564,negative
2.3139,2.9483,171.724,negative
2.4886,83.1626,207.849,negative
2.1021,89.3153,98.6568,negative
2.6454,10.6662,233.857,negative
3.3467,3.131,302.937,negative
2.2355,41.4167,139.167,negative
3.0596,84.7342,29.2971,negative
3.4145,0.4795,269.401,negative
2.2878,10.796,134.341,negative
2.3444,8.4598,224.207,negative
2.4983,42.6266,181.747,negative
2.1156,7.7055,193.761,negative
3.5147,4.3296,296.273,negative
2.6004,3.715,147.221,negative
3.0152,4.4256,252.271,negative
2.4857,87.5655,239.845,negative
2.5391,1.555,318.123,negative
2.5527,25.381,123.864,negative
2.8845,40.24,165.646,negative
2.9633,0.9822,257.778,negative
2.527,14.769,157.267,negative
3.0542,2.729,354.769,negative
3.5232,3.915,350.357,negative
3.8874,0.6946,248.606,negative
3.0158,2.818,233.032,negative
2.3375,0.251,90.8107,negative
2.9074,5.6556,246.649,negative
3.6087,76.074,70.1664,negative
2.688,0.972,248.741,negative
3.3264,6.665,208.486,negative
2.6893,64.813,40.4925,negative
4.0593,4.046,283.586,negative
2.5422,6.879,136.742,negative
2.2648,26.8207,233.855,negative
3.8629,0.964,389.622,negative
2.9191,0.9256,198.753,negative
2.8322,37.794,150.647,negative
2.4749,16.1003,71.1814,negative
2.3233,22.9248,176.229,negative
2.6998,11.067,199.09,negative
2.238,6.7081,95.8627,negative
2.0846,83.3102,178.04,negative
2.356,89.274,105.214,negative
2.4556,1.004,376.456,negative
2.0737,12.823,253.828,negative
3.4607,5.2634,303.1,negative
2.1446,40.871,240.006,negative
2.7423,10.789,109.694,negative
2.1584,12.536,209.752,negative
2.6253,26.9872,111.085,negative
3.379,1.805,358.874,negative
3.1755,8.5072,166.723,negative
2.8122,54.3161,118.43,negative
2.1414,29.838,177.742,negative
2.708,1.203,92.325,negative
2.7578,9.4668,195.439,negative
3.5457,4.5847,172.097,negative
2.4208,17.1627,211.915,negative
3.065,23.2975,129.135,negative
2.4338,45.987,230.496,negative
2.4354,1.003,225.335,negative
2.6794,9.374,227.728,negative
3.107,6.5364,267.672,negative
2.5359,22.81,240.302,negative
2.9317,16.4569,168.167,negative
3.3669,74.454,84.4143,negative
3.4203,3.555,322.599,negative
2.6238,4.7267,178.594,negative
3.6003,2.3411,106.219,negative
3.1526,2.12,208.017,negative
2.8482,5.714,226.106,negative
2.9793,19.9613,135.65,negative
4.0869,12.408,243.147,negative
2.5058,26.125,58.7034,negative
2.3953,8.436,180.758,negative
2.0314,7.7639,74.3655,negative
2.6279,31.6802,120.918,negative
2.6258,58.4662,161.691,negative
2.8654,2.3478,236.135,negative
2.7439,16.826,163.037,negative
2.273,63.511,50.8947,negative
3.2627,3.902,260.161,negative
2.8096,29.21,119.751,negative
2.7638,43.154,106.084,negative
2.4401,44.111,201.677,negative
2.3314,2.1688,125.121,negative
2.2799,87.2895,135.683,negative
3.0652,9.77,179.865,negative
2.8791,21.355,156.687,negative
2.5119,16.6009,222.446,negative
2.2148,3.3457,197.23,negative
2.5888,17.7064,89.5001,negative
2.541,1.154,224.613,negative
2.8591,12.9575,214.7,negative
2.4057,36.6026,136.117,negative
3.0953,26.8614,198.429,negative
3.3758,6.373,179.756,negative
2.9209,4.181,236.137,negative
2.9274,2.915,188.177,negative
2.7789,0.374,207.114,negative
2.4409,18.8663,121.775,negative
2.6518,31.791,86.0526,negative
2.4749,19.099,207.792,negative
2.8075,2.042,155.902,negative
2.8528,33.818,45.7419,negative
2.4241,2.541,180.903,negative
2.6712,1.612,255.115,negative
3.0436,3.185,227.834,negative
2.5623,20.917,222.266,negative
3.7474,0.6497,212.01,negative
3.8609,0.087,326.195,negative
3.3206,5.069,206.895,negative
2.4914,4.721,168.795,negative
2.8716,2.8883,275.139,negative
2.7344,4.7719,207.337,negative
2.9852,11.932,192.44,negative
2.5838,86.8054,123.916,negative
2.3811,21.012,204.037,negative
2.8754,3.9848,205.498,negative
2.2945,21.068,123.281,negative
2.9297,5.911,197.209,negative
2.9578,17.5809,171.227,negative
3.1073,43.1325,333.2413,positive
3.4777,71.6379,322.8474,positive
3.6965,57.052,362.617,positive
2.4688,22.4196,79.0676,positive
3.3069,9.6688,177.1615,positive
2.9664,66.1716,56.4439,positive
3.1463,49.1373,92.9174,positive
2.7105,51.287,135.614,positive
3.2483,85.7234,134.637,positive
2.3274,75.056,208.478,positive
3.2033,24.717,287.032,positive
2.3889,51.5742,168.6993,positive
2.4788,83.6406,148.3716,positive
3.6206,22.611,256.504,positive
3.4276,76.8029,197.2511,positive
3.2584,32.984,114.641,positive
2.5784,7.2252,251.7303,positive
2.7036,22.9822,195.6839,positive
2.2658,6.0072,246.1811,positive
3.3527,24.7377,97.5774,positive
3.1081,13.8145,174.8919,positive
3.1281,38.7149,293.3493,positive
2.9671,79.928,108.514,positive
2.9157,9.461,177.21,positive
3.7315,12.037,253.998,positive
2.7782,7.1129,297.3687,positive
2.8325,62.053,252.382,positive
3.8987,42.8955,233.9286,positive
4.0668,39.5605,236.8798,positive
2.7645,50.4377,101.476,positive
2.3706,43.3322,73.1848,positive
2.2644,12.6183,193.8248,positive
3.0982,51.3673,254.5042,positive
1.9468,51.5765,35.1912,positive
2.6031,29.2578,251.85,positive
2.1299,23.7001,231.405,positive
2.4191,86.9934,68.2801,positive
3.0715,50.191,155.438,positive
3.8503,19.2345,252.7561,positive
2.6456,38.354,226.9171,positive
2.2602,35.4654,235.4432,positive
3.4801,46.2067,327.245,positive
2.793,53.0922,159.6855,positive
2.872,29.0002,245.3801,positive
3.5463,7.2928,275.504,positive
2.8636,14.916,290.188,positive
2.8737,9.0153,238.0995,positive
3.2626,15.5822,384.412,positive
2.8426,3.828,210.94,positive
3.6151,29.7554,199.704,positive
2.8231,0.859,225.635,positive
3.1101,62.4728,302.7105,positive
3.3285,59.091,130.6783,positive
2.4338,79.772,185.495,positive
2.6465,76.8503,234.0699,positive
3.0552,11.0336,268.502,positive
2.7249,5.0668,135.3316,positive
3.3959,52.5785,286.6549,positive
2.3838,64.576,216.72,positive
2.5804,65.5775,155.0392,positive
2.5176,28.8934,148.4983,positive
2.6561,15.4847,132.504,positive
2.5838,74.0078,177.452,positive
2.5821,81.9855,235.675,positive
2.4683,16.992,157.411,positive
2.4383,2.6161,226.4903,positive
3.2659,68.9466,148.7457,positive
2.7381,41.9337,126.3478,positive
2.6096,52.753,115.739,positive
2.7213,77.688,94.2907,positive
3.0017,89.1295,182.6925,positive
2.5723,73.6632,208.4332,positive
2.5269,48.9221,265.2659,positive
3.9184,3.801,245.6392,positive
2.9375,71.0903,254.5202,positive
3.2037,19.7675,180.86,positive
2.6457,19.2642,193.1092,positive
3.0543,35.3257,104.7447,positive
2.7363,45.9951,254.3935,positive
2.4857,58.0306,82.9538,positive
2.658,34.689,233.795,positive
2.5729,66.8673,219.649,positive
3.1289,45.2897,267.13,positive
3.3614,51.6996,234.683,positive
2.7738,23.685,187.108,positive
2.7976,29.0695,196.315,positive
2.7352,89.4524,172.775,positive
3.1532,50.3566,187.543,positive
2.3233,5.94,114.594,positive
2.8762,40.148,138.318,positive
2.8932,44.8927,263.7605,positive
2.9081,1.1645,212.2325,positive
2.7582,1.067,141.99,positive
2.2028,83.1571,69.4201,positive
2.7682,18.6102,223.7685,positive
2.8724,46.396,103.103,positive
2.7392,50.0762,40.3514,positive
2.9859,20.8214,75.3304,positive
2.9741,68.7107,263.4252,positive
3.2507,68.8075,162.143,positive
2.5168,44.9363,197.2508,positive
3.6997,59.2516,134.392,positive
2.5283,16.026,153.856,positive
2.1459,4.342,127.9884,positive
2.4609,59.709,147.704,positive
2.6937,59.639,201.879,positive
2.8557,52.0738,282.0605,positive
2.7623,9.9481,250.7814,positive
2.8038,8.2367,217.871,positive
3.3965,35.443,261.758,positive
2.8245,49.9795,234.1881,positive
2.4158,54.355,218.819,positive
2.7462,14.718,81.0417,positive
3.0974,50.1297,112.132,positive
2.6675,78.8367,215.403,positive
2.4893,55.4616,206.844,positive
4.0925,4.1574,191.9643,positive
2.05,66.8422,197.1062,positive
2.5994,6.5907,231.3564,positive
2.6449,60.5154,191.1357,positive
2.9576,0.9243,342.053,positive
2.6444,15.229,177.234,positive
2.6583,72.2326,89.867,positive
3.0436,0.8124,290.6,positive
3.0166,69.8492,264.674,positive
3.2882,80.917,191.4655,positive
4.0889,14.1751,139.724,positive
2.2867,63.064,105.536,positive
2.8757,0.9875,135.536,positive
2.4232,38.8998,77.8319,positive
2.4523,37.2097,116.5518,positive
3.0249,0.6035,93.1982,positive
2.4871,31.5361,206.253,positive
3.618,69.087,407.302,positive
3.0869,88.7767,251.904,positive
3.0844,40.222,148.591,positive
2.9699,53.102,102.927,positive
3.4442,6.9414,359.4006,positive
3.7613,16.5336,95.671,positive
2.4952,4.1304,179.3368,positive
2.5397,76.1245,183.262,positive
2.6116,43.7638,235.5025,positive
2.6107,21.6796,83.4965,positive
2.3494,32.1315,126.9373,positive
3.5983,65.0531,135.758,positive
2.5315,27.758,199.32,positive
2.2401,23.0812,201.1968,positive
3.2565,66.696,337.3921,positive
2.6479,28.373,105.434,positive
2.4938,72.3736,231.8265,positive
2.3766,71.226,110.134,positive
2.7427,54.1425,249.581,positive
2.8595,81.5486,94.627,positive
3.4831,44.4057,301.3919,positive
3.0983,38.022,343.605,positive
2.5353,50.547,161.913,positive
3.2743,29.038,254.302,positive
3.457,32.456,310.547,positive
3.4581,40.1133,271.924,positive
3.2865,13.8834,131.135,positive
2.8122,72.543,269.359,positive
2.7566,45.402,243.628,positive
2.7619,78.462,203.951,positive
3.6219,57.2665,126.6506,positive
2.6998,9.9324,352.524,positive
2.7789,35.9843,246.042,positive
3.8487,5.338,393.465,positive
2.7288,55.523,84.8962,positive
2.643,22.9228,127.801,positive
2.7437,54.1745,106.6013,positive
3.5237,17.233,341.987,positive
4.0819,51.8458,149.761,positive
2.6812,9.1993,127.867,positive
2.6518,63.5531,149.4754,positive
