At1,At3,At4,At6,At7,At8,At9,At10,Class
97.4933,4.0082,0.1183,79.1005,84.8883,-21.2947,1.9247,304.475,negative
46.413,2.9479,0.292,-3.0463,28.0419,-13.7728,0.595,271.668,negative
17.5783,2.3522,0.6089,5e-04,0.4974,-7.3115,19.37,55.0786,negative
29.624,2.8506,0.244,0.8727,18.0119,7.4675,1.1537,120.834,negative
62.9301,3.2015,0.2201,8.0752,28.6155,-2.9876,10.598,252.088,negative
20.778,2.0107,0.7122,2.0146,-9.7705,5.9924,87.7875,129.671,negative
20.0294,2.5557,0.5758,6.3374,16.1264,4.2494,28.298,76.802,negative
40.7123,3.0374,0.2734,24.955,27.1432,16.2558,16.5465,130.289,negative
76.9668,3.365,0.1696,44.3216,71.1197,-9.3964,2.2043,200.034,negative
29.1879,2.3802,0.4125,38.4276,-9.0805,12.1028,19.1216,176.971,negative
96.7805,2.7705,0.3053,-115.624,69.9784,15.7249,5.468,243.318,negative
42.7252,2.8303,0.3681,41.5039,23.166,9.8502,1.5,191.31,negative
27.4821,2.7206,0.4738,18.0118,23.6865,3.785,23.478,157.695,negative
57.482,2.8531,0.2426,94.716,-41.8713,10.5286,4.9204,251.694,negative
12.9587,2.2135,0.7462,14.9715,-5.4779,-11.5852,71.829,139.62,negative
12.9853,2.2707,0.8311,10.8475,9.6944,9.8971,30.754,87.7124,negative
19.8242,2.4564,0.5105,-6.067,-16.3832,-11.4396,49.456,89.3684,negative
21.9039,2.4764,0.5476,-12.7593,-18.5917,5.7794,41.331,195.382,negative
47.7336,3.1793,0.2799,5.4332,19.3258,10.4092,1.3785,239.515,negative
17.3444,2.3711,0.566,-0.9829,5.7716,-5.9806,45.5211,148.163,negative
39.4323,2.7547,0.248,-28.116,21.8879,14.4097,3.7246,138.428,negative
25.7552,3.0953,0.3051,-5.8437,-11.8352,17.1565,82.6024,70.0088,negative
28.0589,2.4448,0.6104,27.6969,23.227,6.6783,11.659,209.914,negative
47.9828,2.9939,0.2099,11.8885,40.388,-14.6321,7.3372,243.33,negative
41.8464,3.1166,0.2217,11.5249,27.9829,-11.9406,0.092,193.579,negative
12.7235,2.266,0.7046,15.6097,-9.413,-6.6502,78.9582,121.175,negative
61.5799,3.3708,0.1695,47.178,56.4123,-12.3627,6.494,254.929,negative
56.6471,3.0654,0.3234,-56.3223,40.8411,19.1479,8.8062,285.064,negative
69.1518,2.8395,0.3618,-56.0023,36.9873,10.9978,2.023,305.823,negative
44.0616,2.8896,0.285,-13.3295,-32.1363,7.0214,4.166,220.731,negative
13.1234,2.1917,0.8103,11.9726,8.2394,-10.2116,9.046,41.3399,negative
20.443,2.2945,0.6244,9.6306,20.2117,-8.4187,8.711,198.71,negative
68.0676,3.8903,0.1468,8.3381,36.7097,28.2082,6.31,235.98,negative
36.4186,2.9462,0.2377,-14.2151,-16.3513,-16.35,23.42,147.593,negative
23.7571,2.786,0.419,-1.8632,18.4646,7.8791,14.9592,132.233,negative
60.0587,2.7404,0.3164,-44.1893,43.6811,-10.9394,4.862,286.406,negative
44.8332,2.7067,0.4656,3.4712,-34.5551,7.9535,4.9965,185.966,negative
15.4479,2.5302,0.6401,-2.1268,4.528,3.4228,5.4134,154.563,negative
70.4188,2.6238,0.3948,-78.9582,-21.8642,11.3134,13.734,319.286,negative
42.8176,2.9474,0.2743,31.9148,31.5061,-6.1019,1.9292,139.977,negative
21.3047,2.0473,0.7085,23.5513,11.6434,-6.331,82.8039,245.893,negative
123.756,2.4526,0.5961,-123.689,-84.3934,-3.3209,7.1941,311.726,negative
17.6375,2.3096,0.6176,21.9276,10.3016,-5.5929,26.126,229.774,negative
59.4329,3.0156,0.2364,-85.1763,31.3646,17.3637,9.664,255.202,negative
38.1116,2.8968,0.2689,14.854,7.4557,7.0755,2.0107,224.925,negative
33.6825,2.7247,0.3487,34.6867,-22.9435,-14.9478,11.7631,164.756,negative
27.2526,2.5289,0.503,11.7728,19.6799,8.7618,24.439,90.4348,negative
23.5226,2.055,0.7137,1.3219,-10.0212,1e-04,67.2339,197.231,negative
24.2412,2.3856,0.3992,-8.4496,-11.5635,-5.1179,29.023,225.222,negative
48.3689,3.1074,0.2351,54.2967,-23.6248,14.5762,6.616,184.4,negative
18.079,2.5179,0.5463,1.4159,-8.3347,-8.0266,88.9075,40.5485,negative
99.002,3.2981,0.1752,57.6971,96.8998,11.66,0.227,245.034,negative
29.6486,2.372,0.518,22.994,26.966,-10.7379,59.7912,132.003,negative
56.4901,3.2172,0.2092,47.8174,40.8954,15.0326,1.2155,257.514,negative
55.1646,3.2629,0.185,-7.9939,39.3279,-14.6791,1.7086,237.663,negative
60.7647,2.8998,0.2481,-2.8043,-38.8922,11.2894,1.649,179.607,negative
19.7691,2.2055,0.8037,1.3084,-7.1052,0,13.733,109.437,negative
20.6018,2.4273,0.4224,16.2739,-4.2368,8.6716,74.837,68.8021,negative
49.5629,3.1614,0.229,15.1029,35.1691,21.4097,4.158,271.967,negative
87.2434,4.2324,0.0644,-19.7314,78.2619,62.2262,3.825,220.726,negative
56.3758,3.1861,0.2072,53.4752,41.4943,-12.426,1.039,173.496,negative
65.2174,3.4249,0.1703,-83.3317,60.9164,-24.1194,12.336,260.772,negative
41.032,3.0637,0.2202,14.685,31.5055,11.8769,2.4506,164.399,negative
32.3364,2.4793,0.3582,20.1292,24.5732,-11.798,26.53,143.245,negative
84.4905,2.8306,0.3722,101.93,56.4396,-12.7818,4.687,297.552,negative
31.8536,2.5403,0.3545,14.6651,25.0272,9.9029,17.905,62.6579,negative
30.9514,2.7892,0.3022,-18.0265,18.0628,19.9911,35.915,232.215,negative
22.2996,2.2082,0.7368,25.67,6.2692,-6.767,3.2088,207.818,negative
31.9122,2.5263,0.4494,5.984,-22.063,-14.27,3.3657,136.97,negative
88.8964,3.3585,0.1599,-61.572,63.5636,13.3271,2.5743,268.116,negative
37.7828,2.6253,0.3436,16.8376,29.6012,-10.3231,16.5441,227.715,negative
89.4755,3.5509,0.2483,-17.5889,-47.842,15.3515,0.7,367.97,negative
67.5844,2.7631,0.3934,51.7179,66.5987,-8.2886,1.0325,159.286,negative
32.5517,2.4541,0.5589,-29.0313,-24.5179,-10.8125,15.486,156.299,negative
22.7264,2.2889,0.4422,1.4197,-10.9322,-5.6139,25.33,90.935,negative
50.6018,3.0296,0.2475,51.4898,46.9723,-9.7504,21.9881,294.823,negative
20.8538,2.5112,0.4438,-27.9496,-10.3891,9.6219,14.2807,171.262,negative
20.0767,2.6238,0.4614,-3.3615,-13.8349,15.7854,71.363,121.292,negative
28.741,2.7067,0.3654,-15.9815,14.8964,-8.8782,2.335,150.991,negative
18.8069,2.2355,0.5756,-1.0363,-10.5534,16.8676,29.692,224.387,negative
59.701,2.8837,0.1948,66.0918,57.6959,-12.1468,8.806,246.525,negative
16.5264,2.3747,0.6456,-3.1107,6.4167,7.9088,37.168,154.307,negative
17.7902,2.4191,0.6095,-4.0808,12.5291,6.4772,46.2304,160.552,negative
26.3327,2.4564,0.4091,0.0572,20.5967,-9.3139,27.6552,223.995,negative
83.534,3.243,0.176,71.0278,95.8359,34.8795,22.571,160.652,negative
24.9084,2.7443,0.382,18.3663,4.8267,8.9724,0.758,148.265,negative
20.3858,2.3483,0.6278,-5.7295,16.844,-5.1049,27.036,100.209,negative
37.2863,2.5283,0.3407,-12.1772,-28.6591,1.984,9.941,218.436,negative
31.7766,2.5428,0.3553,-26.038,-8.6966,-11.0265,7.7165,210.361,negative
30.7493,2.3865,0.3244,12.7907,15.8683,-4.076,2.817,142.86,negative
41.6183,2.6871,0.2898,52.1226,-17.8683,11.412,0.8604,155.93,negative
39.7844,3.6543,0.231,22.2803,35.1345,-20.8751,3.374,73.2469,negative
87.8315,3.5638,0.1119,-95.0042,77.1037,-21.44,4.714,236.039,negative
70.5067,3.4431,0.1997,65.321,64.9085,-13.5131,5.4805,196.073,negative
71.5268,2.6439,0.2792,77.2697,57.3671,17.5389,12.5712,305.966,negative
21.0846,2.601,0.4737,27.4684,-9.8819,-7.4203,3.6007,158.11,negative
68.5377,2.9731,0.2149,60.3419,64.8438,-11.3324,15.494,186.18,negative
39.933,3.0851,0.291,8.0881,35.6662,-13.2544,2.5722,218.303,negative
19.9314,2.4417,0.4955,1.4357,-8.8626,10.7326,39.732,137.45,negative
41.774,2.679,0.4084,-0.9026,-30.0984,7.0945,2.018,166.014,negative
30.8779,2.3493,0.4877,-41.2546,12.3272,4.8418,40.5255,143.227,negative
18.1406,2.1818,0.5789,23.0806,9.7451,-4.4156,45.7654,146.202,negative
50.6501,3.032,0.3781,-17.3541,-55.2432,-11.0239,4.2206,239.256,negative
18.5161,2.2055,0.8162,-5.0046,9.3048,-3.1974,6.561,102.124,negative
20.6595,2.3243,0.6682,-21.0561,-14.5819,-1.4484,12.801,138.173,negative
26.8655,2.5496,0.5529,6.6074,18.8457,-14.7909,49.7552,104.415,negative
103.026,2.5533,0.3664,-25.097,-47.0216,3.1308,1.5499,278.49,negative
81.2835,3.5357,0.1599,16.8591,73.5514,-18.3815,2.695,254.938,negative
46.1856,2.9701,0.2303,52.5307,40.0579,-11.3637,13.438,233.109,negative
23.531,2.7101,0.5166,19.4947,23.0666,4.25,35.1268,171.786,negative
79.8282,3.6566,0.1621,77.7044,80.3109,-8.7531,2.3845,264.952,negative
85.6557,2.5599,0.3003,117.238,-60.19,8.7001,16.789,207.381,negative
87.0503,2.9696,0.2263,-115.169,48.2902,15.9265,1.4973,214.795,negative
47.8236,3.0887,0.3033,32.6253,50.1485,-18.7275,18.2702,215.104,negative
13.2735,2.2188,0.8036,-13.0409,-6.9525,11.0817,87.5122,178.856,negative
54.1887,2.8615,0.3067,3.2851,49.1292,-17.7546,13.905,215.08,negative
108.681,4.0803,0.1044,-88.9111,80.6891,-15.9598,1.053,310.641,negative
23.3897,2.6217,0.583,26.0773,20.5688,7.5347,19.8253,132.785,negative
62.2522,3.221,0.2723,41.3721,47.3335,15.5675,3.375,268.304,negative
20.7296,2.3729,0.5975,14.1091,18.5697,5.4079,44.263,80.0224,negative
78.3004,2.9408,0.3049,70.5444,79.4725,-8.9468,8.1366,252.036,negative
45.5221,2.8205,0.3235,28.4011,-19.1798,-7.9847,9.498,186.949,negative
38.8885,2.8946,0.2486,-28.7839,-23.494,7.7041,10.1466,160.565,negative
62.1738,3.477,0.1827,29.768,34.4753,-13.016,0.4862,226.498,negative
12.9574,2.2162,0.7416,14.1686,-7.0158,-8.2891,43.9589,148.238,negative
20.0987,2.1287,0.7509,-3.3363,10.7235,-5.3261,34.9882,242.244,negative
25.1618,2.73,0.4711,-2.7649,11.5826,-12.1462,1.1344,193.489,negative
65.2523,3.0529,0.2143,65.6943,53.9257,25.4944,23.088,241.042,negative
38.3944,2.8052,0.379,-11.6699,11.945,9.9001,2.491,226.528,negative
19.4408,2.5539,0.4944,-4.9169,13.179,-8.4303,2.2614,47.0363,negative
45.0952,3.1245,0.1734,35.3679,39.3855,-23.5405,21.611,144.323,negative
19.9761,2.1833,0.741,2.3635,-9.3424,-5.238,19.965,165.975,negative
44.8328,2.6274,0.3679,28.8598,37.0115,-8.9649,6.682,183.42,negative
29.2635,2.9114,0.3409,16.2367,23.0514,-13.5395,18.469,74.9146,negative
41.2448,2.8762,0.2593,16.2841,-20.586,8.8397,5.554,203.243,negative
30.5069,2.6735,0.3775,-51.915,25.4226,-13.5199,3.375,164.373,negative
22.5967,2.3589,0.512,-28.3095,3.7697,-9.5853,56.553,116.499,negative
84.2564,3.0953,0.2489,-25.9247,57.1937,-26.013,1.605,335.621,negative
45.247,2.76,0.278,50.1893,35.1825,-14.4645,2.3869,200.363,negative
29.0507,2.5198,0.4048,-7.687,14.865,8.2883,10.959,249.012,negative
110.365,4.117,0.0981,-133.406,73.6705,-30.99,0.324,308.787,negative
31.3983,2.3701,0.4947,40.8853,-11.7226,-6.5231,68.5256,123.051,negative
49.1207,2.6689,0.3751,12.3614,27.5794,-6.5523,1.136,194.653,negative
50.9993,2.8506,0.2779,13.0493,-23.2999,-9.7623,5.341,179.417,negative
35.5793,3.0284,0.3091,-5.288,22.0654,12.1228,12.398,206.159,negative
23.7968,2.4571,0.4921,11.0394,19.317,3.2376,33.5063,233.441,negative
25.5694,2.5428,0.4441,-21.3481,-3.6903,9.3471,9.7343,196.876,negative
20.155,2.1538,0.7439,2.937,-10.3265,5.4073,39.6284,133.688,negative
57.0431,3.3516,0.2007,60.1126,43.7231,-9.1723,6.306,166.57,negative
43.3717,3.3154,0.2036,1.6245,29.3569,-28.7441,5.7268,110.342,negative
31.1134,2.8745,0.255,-8.5077,18.2,11.4588,65.437,50.7078,negative
26.4641,2.3608,0.5272,32.2853,18.7226,-5.9279,8.4593,136.367,negative
22.8366,2.4757,0.4381,-10.6482,10.3081,6.8707,1.9635,263.747,negative
74.5183,3.5529,0.1414,74.8848,60.4785,15.5787,0.038,212.207,negative
81.4117,3.1239,0.2654,-20.4393,64.6038,21.3378,4.2953,339.795,negative
24.3869,2.7694,0.3367,27.9233,18.324,6.7891,22.1766,228.483,negative
56.5927,3.247,0.2322,-10.5577,61.9298,4.3638,0.814,156.099,negative
21.1877,2.301,0.66,-20.9777,-18.686,11.3767,2.664,128.666,negative
39.9641,2.6604,0.3388,-28.4351,-28.1013,-2.9941,6.987,109.072,negative
43.03,2.7756,0.3487,17.715,32.873,-19.3328,4.3534,214.714,negative
30.9096,2.7778,0.3253,17.9362,22.9527,-12.7614,10.519,178.36,negative
46.3489,2.7532,0.3636,59.8731,-28.8636,-12.4526,0.1199,209.449,negative
38.8396,2.5905,0.3979,3.168,-26.0985,-17.5683,6.5413,220.271,negative
105.471,3.9891,0.1233,-37.2289,74.4186,-35.7489,0.689,323.117,negative
44.4007,2.5092,0.3189,44.0654,-28.9283,-16.2577,1.708,253.655,negative
23.5274,2.4166,0.3985,-8.4813,-7.0768,5.4056,43.914,104.919,negative
87.3801,3.4242,0.1958,-39.4293,62.0214,18.9847,2.5025,291.158,negative
58.1746,3.1623,0.19,43.1332,38.4787,13.1044,14.438,98.5945,negative
20.7715,2.0394,0.6849,-0.2698,4.9762,-6.006,33.313,154.818,negative
25.7582,2.4338,0.3831,-3.0098,-23.9635,14.7484,29.836,176.886,negative
77.1228,3.485,0.1604,54.8302,77.8861,-9.0939,0.305,191.925,negative
23.6111,2.633,0.3842,12.2783,-2.1389,12.7073,84.8323,73.0494,negative
18.6528,2.2135,0.8135,-5.0858,9.7208,2.6196,42.5147,149.847,negative
21.7305,2.1222,0.7396,20.8507,15.6,-6.5148,79.5842,155.29,negative
15.1849,2.3962,0.6506,-2.4163,3.6559,4.1743,49.197,197.166,negative
40.9787,2.8582,0.341,38.1097,39.5081,-9.6327,16.181,148.841,negative
31.3662,2.688,0.3877,8.6684,25.3387,-7.7915,9.4083,203.315,negative
50.183,2.8707,0.2734,-1.5415,19.0335,-14.8383,23.816,269.603,negative
18.6221,2.3149,0.4746,12.3487,17.7186,11.8733,48.202,234.447,negative
22.5867,2.317,0.4916,-31.6634,16.1668,-4.383,48.751,244.633,negative
32.9581,2.6498,0.3695,7.3153,-10.865,-11.5603,30.831,30.0166,negative
21.8569,2.4433,0.5838,6.0597,18.4043,8.7412,17.8472,60.3879,negative
84.8345,3.8276,0.1667,-39.5571,56.0189,-14.3788,6.4976,286.543,negative
21.081,2.0846,0.6749,0.2413,-4.9562,6.2181,61.098,216.558,negative
25.3092,2.2589,0.4518,-12.8814,-18.5686,4.6308,65.202,114.698,negative
65.1686,2.6232,0.3381,60.4863,70.5864,8.8835,5.9072,197.801,negative
21.8113,2.5688,0.4211,5.292,9.7393,9.7954,65.808,106.243,negative
54.2633,2.4125,0.5841,20.8476,29.631,-7.9085,11.112,289.514,negative
86.1808,3.5283,0.1597,52.3378,94.7966,64.7861,26.0415,140.842,negative
35.4335,2.7566,0.3713,6.1006,29.8459,12.9883,25.724,157.738,negative
71.0768,3.2111,0.1888,-81.5167,56.5905,-12.9656,5.2124,279.661,negative
36.1276,2.4338,0.4972,-33.3708,28.0494,-6.7114,0.5848,74.7372,negative
84.6951,3.0067,0.2285,89.545,74.9496,-14.8782,2.2374,256.469,negative
21.2181,2.2343,0.7522,20.5985,15.3193,-6.2442,12.001,128.952,negative
37.4814,2.8899,0.241,32.9753,20.1676,3.9457,3.5686,162.66,negative
53.8028,3.6384,0.1885,-40.1283,38.5475,18.7867,5.2892,298.301,negative
26.1952,2.3589,0.4945,-10.014,12.4124,6.4945,2.396,228.289,negative
25.9034,2.4564,0.4126,34.8238,12.3815,-5.1151,34.0048,89.8237,negative
79.4075,3.0109,0.2087,74.2944,68.1864,-13.2984,8.772,257.887,negative
52.1403,3.2234,0.1734,7.3112,20.9483,5.5489,0.1304,163.027,negative
21.0441,2.2589,0.5014,1.6034,-7.9755,-10.7302,15.833,170.767,negative
70.93,3.8856,0.1253,20.1338,60.9939,22.3921,2.062,236.218,negative
29.2374,2.5416,0.4368,42.7098,-18.5499,11.0718,1.9738,121.736,negative
52.8983,3.6656,0.1479,26.3712,38.5675,-12.555,7.4762,146.821,negative
56.1812,3.031,0.2095,54.2843,35.6583,10.7217,7.318,203.671,negative
64.3483,3.5569,0.149,29.2215,59.7345,-26.0566,14.2235,163.92,negative
29.2792,2.5877,0.323,-15.6896,13.0968,-8.4056,10.472,195.898,negative
31.034,2.6474,0.4257,9.2704,24.718,-7.5406,6.308,160.135,negative
88.3491,3.6765,0.1689,-44.3056,70.1349,-20.5013,0.8347,296.501,negative
34.2778,2.6289,0.3243,-51.7938,12.2221,-9.7122,42.686,179.12,negative
23.7727,2.7046,0.4087,33.9466,11.5616,-12.2635,10.926,190.183,negative
86.3478,2.9857,0.3245,98.6476,68.2903,-27.4908,1.7715,257.089,negative
123.362,4.7981,0.0311,67.0965,94.582,83.6686,38.181,262.61,negative
51.6133,2.7709,0.4203,10.8142,50.0298,10.2579,7.748,271.003,negative
62.0774,3.8463,0.1375,45.4124,50.749,-20.3151,3.635,198.922,negative
82.4473,2.9204,0.3195,-15.1066,-61.9555,35.4822,7.6504,326.658,negative
63.8426,3.0348,0.287,28.5964,66.0377,-14.9429,11.7311,198.348,negative
21.5452,2.4698,0.4,29.4781,-12.3603,-9.7975,21.2129,62.1253,negative
72.6123,3.0616,0.2169,39.028,59.8838,-15.2778,6.3019,234.18,negative
27.8833,2.7255,0.3819,6.7361,-21.7496,10.1515,32.071,136.78,negative
18.5424,2.2878,0.5619,-0.8683,6.543,-5.2262,74.4102,92.1155,negative
27.9762,2.281,0.5602,13.6467,-4.8238,3.9436,19.3344,159.712,negative
26.5871,2.8722,0.3758,22.1129,-12.448,8.9906,1.475,101.464,negative
30.0575,3.1207,0.3378,22.4292,24.1571,-18.7582,25.478,74.4564,negative
36.9446,3.1059,0.2727,-13.2169,-33.1617,19.294,5.7144,169.714,negative
27.4478,2.382,0.4315,-17.2792,15.5032,-6.6386,40.505,150.175,negative
75.2453,3.8963,0.1003,24.6965,64.9674,-31.7101,11.2356,173.953,negative
71.862,3.5638,0.2047,-53.1898,64.8095,-11.1288,1.2638,287.365,negative
113.51,3.0842,0.271,95.7634,84.9624,12.6704,4.016,293.09,negative
23.9026,2.4955,0.3834,11.0952,18.7668,-17.4396,63.4582,132.013,negative
21.3784,2.3043,0.4367,16.3091,6.6136,8.6171,31.0226,187.951,negative
21.9693,2.3424,0.6227,20.2552,20.192,-11.5115,5.762,200.756,negative
19.446,2.2625,0.6448,-5.1442,14.879,10.0496,58.609,216.976,negative
29.1562,2.6772,0.4143,10.5175,11.3395,10.6508,8.3777,174.145,negative
22.1821,2.5139,0.5329,-1.8966,-19.1506,7.2902,59.536,61.6196,negative
29.6384,2.7412,0.2795,-3.4342,18.1431,-3.8934,16.691,108.785,negative
60.1806,3.4499,0.1743,49.4782,40.6826,10.2612,0.017,186.696,negative
24.9996,2.8264,0.2849,-13.7983,8.006,12.8897,81.7102,91.5303,negative
17.2538,2.4564,0.6748,20.7148,10.6371,7.1082,2.559,124.563,negative
34.1551,2.9908,0.3115,2.1068,6.0209,-9.3894,51.7229,52.7754,negative
22.3748,2.4224,0.4991,29.6608,-9.389,-8.6924,21.5184,185.922,negative
19.488,2.1987,0.5633,25.3243,6.7234,-3.7435,67.2734,65.8253,negative
65.7726,3.5273,0.2729,-15.5646,44.5275,-11.9568,3.8848,321.626,negative
42.6261,2.8654,0.3695,8.4107,13.8925,16.2289,9.162,248.62,negative
61.9873,3.525,0.1809,38.66,65.0219,-26.7645,3.783,205.094,negative
50.0912,2.8561,0.2396,30.3353,32.4541,5.0886,2.9598,227.268,negative
61.661,3.3249,0.2097,-45.3862,39.3886,-12.5901,2.249,284.313,negative
38.1296,2.9199,0.3115,-14.8362,25.7342,10.8122,0.2439,246.513,negative
41.1721,2.8202,0.295,27.7064,-16.7861,8.3491,5.5596,214.549,negative
38.2386,2.7443,0.2919,14.7864,-24.8104,12.2243,1.639,211.502,negative
89.0973,3.4193,0.1664,-70.2297,64.7778,19.2681,1.6024,270.831,negative
21.4951,2.1732,0.5503,6.7037,-18.2807,-10.0218,1.9866,232.944,negative
34.9381,3.1787,0.2353,-19.4907,-15.3506,-17.6923,30.3355,98.2731,negative
27.6431,2.6123,0.4396,-4.6323,10.7016,-14.7213,14.669,25.5491,negative
56.0473,3.2461,0.1606,-14.3434,-29.5056,16.4739,5.344,230.115,negative
30.1667,2.6498,0.4502,28.542,14.6061,4.6252,1.6861,210.992,negative
12.9548,2.1804,0.7459,15.0102,-3.7676,-11.761,66.059,119.261,negative
28.44,2.3233,0.4703,-7.6744,-17.1027,-9.298,27.01,133.809,negative
82.8071,3.5722,0.2426,-53.7864,67.56,-12.9826,0.524,276.384,negative
37.5816,2.9574,0.2978,-7.6015,7.1308,9.2668,7.3987,253.27,negative
42.8589,2.7011,0.2706,-2.0879,33.3786,-8.3602,1.79,224.483,negative
59.2512,2.8938,0.235,58.6184,36.4481,15.9978,1.7138,245.793,negative
81.8952,3.2236,0.1619,-80.7121,67.1423,15.948,4.362,258.886,negative
103.371,3.3158,0.2214,-27.4241,64.8368,13.7504,6.884,312.805,negative
21.5636,2.1584,0.5347,6.5388,-18.4134,-9.2335,48.1799,188.649,negative
100.562,3.6935,0.131,-82.7021,77.721,-19.2221,2.9569,316.623,negative
21.4899,2.4448,0.6284,-8.0528,-18.529,13.7605,17.451,151.015,negative
43.0284,2.799,0.2272,56.8515,27.3781,16.6231,65.1875,176.816,negative
25.0001,2.5017,0.6173,22.2638,24.787,-7.6555,12.1487,217.988,negative
13.1681,2.1477,0.7758,14.1059,-0.9633,-11.2967,28.175,93.3325,negative
68.4298,2.9559,0.269,-37.2035,-30.38,14.5532,7.302,292.084,negative
67.3022,3.0689,0.3413,6.7963,69.8929,-6.649,2.319,164.624,negative
44.3695,2.7271,0.2699,57.5556,38.491,-14.2284,0.577,240.02,negative
54.1757,3.6714,0.2087,22.9775,31.2252,-21.4603,47.73,42.5206,negative
23.5014,2.6972,0.3916,-10.1244,-12.8496,-15.4183,17.8557,159.773,negative
12.5216,2.0394,0.6941,-16.0524,8.9284,-10.3294,25.3912,193.64,negative
44.1925,2.9294,0.2094,12.218,41.7787,-11.6795,1.6,169.004,negative
61.9225,3.3825,0.1836,0.1718,56.6288,-16.1495,0.0796,182.561,negative
21.5257,2.6201,0.4341,26.9538,10.3154,7.9841,6.6877,234.686,negative
44.5463,2.9263,0.2073,-0.3109,36.8902,7.7348,4.501,129.148,negative
63.3708,2.78,0.3685,54.319,66.7165,-12.1851,7.406,281.545,negative
109.193,4.2381,0.0818,139.164,81.0734,36.2701,2.694,298.216,negative
77.916,3.4083,0.1882,15.3136,59.1094,-17.3955,2.21,260.791,negative
19.8142,2.6021,0.465,-22.2373,-15.6609,-5.6769,67.285,101.628,negative
24.9267,2.8189,0.2929,6.4374,-10.8226,-5.3013,35.902,69.1739,negative
57.5229,3.0183,0.3183,34.6101,61.6557,8.7783,2.846,242.749,negative
73.5065,3.2636,0.3221,-1.6256,61.0495,31.2638,12.7952,360.797,negative
32.6727,2.6853,0.3695,13.0708,23.6626,-6.6152,12.193,252.294,negative
28.9082,2.4378,0.3759,-35.6466,-11.6054,-8.4404,18.845,220.545,negative
57.0409,2.8312,0.3702,-62.7072,48.5506,12.442,6.78,278.601,negative
78.4011,3.3901,0.2277,61.0062,71.3282,15.8309,0.065,241.006,negative
26.7425,2.4378,0.3978,-26.2595,-22.3011,-5.1118,86.2952,111.381,negative
25.3993,2.5334,0.3953,6.6444,16.4517,9.2754,8.4814,164.808,negative
19.9263,2.6698,0.4171,0.3877,-8.6963,12.5462,2.579,187.392,negative
78.5656,3.0523,0.1915,-51.0268,-26.2611,32.2323,6.5405,287.081,negative
33.6506,2.6238,0.2687,50.9607,16.881,-15.297,32.7651,155.887,negative
20.324,2.2878,0.5928,19.5851,19.3642,10.8134,54.193,139.563,negative
13.1698,2.1383,0.7709,-14.9603,1.6626,11.8806,78.186,139.152,negative
27.5777,2.5746,0.4447,-13.3227,-8.8075,-5.4211,23.359,197.143,negative
79.5783,2.9125,0.2691,-79.2227,46.6966,-16.1247,0.6007,250.446,negative
20.9784,2.2068,0.5963,14.4672,18.7948,-1.923,52.3856,104.418,negative
48.931,3.0257,0.2008,-5.2684,42.3038,14.9869,1.4587,256.229,negative
20.3102,2.3043,0.4764,-1.2687,9.8271,10.6233,3.08,194.772,negative
101.841,4.1331,0.0869,-67.0939,81.7285,-11.6901,2.153,274.158,negative
27.9656,2.6069,0.4944,30.3259,23.313,-7.4939,26.17,156.787,negative
103.274,3.4659,0.1772,-55.235,54.8179,-13.4292,5.2374,286.185,negative
22.3317,2.1599,0.7405,-24.9368,-9.4103,-6.7721,39.4854,101.62,negative
61.0956,3.3568,0.1649,30.4883,46.7498,14.8323,6.514,210.412,negative
49.6538,2.8041,0.2198,-50.1994,-36.0348,-12.7157,7.9929,179.949,negative
30.948,2.7543,0.3116,-34.7049,16.4588,4.8896,9.046,151.62,negative
20.3441,2.3233,0.4988,13.1511,14.0938,2.9453,66.21,124.357,negative
52.1302,2.8808,0.2697,11.3057,41.292,7.9555,1.8987,249.539,negative
87.0224,3.1527,0.204,-39.9545,73.9728,22.0351,5.4913,289.309,negative
81.7221,3.4322,0.1867,26.3885,49.5452,-7.519,0.969,266.396,negative
94.42,3.1082,0.191,83.915,96.7882,-21.9853,3.9059,299.725,negative
25.636,2.4757,0.4548,-17.0515,15.8265,-15.917,36.759,97.3621,negative
38.0247,2.4921,0.4155,12.2975,36.0229,-7.1059,29.1805,86.961,negative
35.5217,2.6613,0.3664,16.6081,-16.7064,7.5723,11.586,213.452,negative
