At3,At8,At9,At10,Class
3.5049,34.6301,2.605,326.791,negative
2.2175,-4.0419,81.6802,182.339,negative
2.1553,3.6737,26.9047,230.948,negative
3.3906,-18.9234,1.652,315.013,negative
3.5099,-17.7657,1.9954,159.731,negative
2.6314,-11.6553,51.3869,214.806,negative
2.9825,7.924,0.5867,221.858,negative
2.2418,11.9009,48.4033,180.765,negative
2.6395,8.6228,28.9887,177.865,negative
2.9258,22.2591,7.311,208.27,negative
2.0917,-6.3368,12.2685,187.438,negative
2.4548,11.6484,29.572,253.907,negative
2.5514,9.7936,2.66,183.15,negative
2.5179,-8.2017,39.4782,165.71,negative
3.9779,8.718,2.9283,244.833,negative
3.0904,17.4819,2.2854,354.023,negative
2.799,9.3871,14.118,214.365,negative
3.6481,-9.3097,2.385,201.909,negative
3.1161,-16.5534,5.672,249.962,negative
2.5514,17.3047,7.335,176.664,negative
4.0132,-18.3064,2.0941,327.504,negative
2.9472,-9.1034,10.781,168.825,negative
4.2771,33.292,3.107,278.6,negative
2.2393,11.1314,16.921,178.179,negative
2.8859,-14.0258,3.883,287.794,negative
2.5428,11.9599,31.836,126.678,negative
2.3531,-7.8541,42.2302,225.413,negative
2.3856,-10.1801,52.917,141.972,negative
3.1828,14.4342,8.654,120.157,negative
2.6781,11.1179,11.877,277.506,negative
3.0235,9.6702,1.8696,251.885,negative
3.0924,-24.0202,3.0836,323.495,negative
2.8531,-7.3346,14.317,148.681,negative
3.4673,2.2249,4.8249,236.921,negative
3.2,9.8909,0.967,185.076,negative
3.2351,-19.7204,7.553,154.431,negative
3.0658,16.1421,2.354,162.639,negative
2.4594,7.7218,86.1482,159.316,negative
2.6042,14.4769,12.806,122.853,negative
2.0774,-10.4397,63.742,200.154,negative
2.7029,-9.645,1.3186,246.013,negative
2.639,7.6621,1.2713,101.258,negative
2.5459,9.1162,0.296,209.665,negative
2.8035,-10.8605,6.35,68.576,negative
2.5688,7.6043,17.935,173.668,negative
3.0228,-11.8949,0.744,133.081,negative
2.5139,-7.4388,10.943,230.79,negative
2.882,11.7525,10.3698,156.416,negative
2.9802,-10.1987,1.9107,251.432,negative
3.6493,-27.7704,1.0406,310.643,negative
2.4409,-7.4265,33.9455,67.7682,negative
4.0455,14.6762,0.804,297.083,negative
3.0797,-8.5336,5.3161,146.092,negative
2.1599,11.2903,20.371,193.649,negative
2.723,7.326,8.7922,217.522,negative
2.6884,9.0144,4.111,204.962,negative
2.7279,-16.1259,2.8484,290.619,negative
2.8322,-17.3832,7.8252,246.013,negative
2.5378,9.5639,3.907,169.334,negative
3.9998,20.0085,3.515,218.452,negative
2.2109,-10.0662,74.741,83.8268,negative
3.6158,-22.2716,0.57,348.8,negative
3.3096,-18.2842,8.5859,216.293,negative
2.9782,7.0968,15.1288,137.406,negative
2.6955,-7.7182,0.885,234.302,negative
2.7612,12.7496,2.6944,177.51,negative
2.9186,-20.0041,17.8697,190.221,negative
2.9104,-16.1644,2.3965,131.908,negative
2.301,8.0238,25.519,149.553,negative
2.0588,10.1907,28.493,90.5869,negative
3.0032,-13.0611,11.4501,167.284,negative
2.9238,10.664,3.3,222.019,negative
2.2355,4.5259,79.8933,250.736,negative
3.2907,-11.0521,1.5585,247.374,negative
2.7404,15.1331,4.945,223.448,negative
2.1629,6.2037,88.7848,249.9,negative
3.2456,21.0835,52.7165,113.062,negative
2.2625,7.8426,16.8596,70.3124,negative
2.499,9.8506,18.3101,114.177,negative
2.9552,7.7559,15.5478,158.086,negative
4.1831,20.652,0.8339,281.992,negative
3.5361,29.405,0.3837,278.092,negative
2.5647,-11.3997,16.629,220.444,negative
2.233,-10.1034,72.975,63.1849,negative
2.6721,17.6159,85.181,279.873,negative
2.2,-17.3271,25.9332,57.7791,negative
3.0461,13.4596,0.206,264.562,negative
2.5447,8.6447,38.911,201.804,negative
2.1775,6.856,67.106,199.65,negative
2.8907,-18.4273,14.118,193.547,negative
2.8594,10.6908,4.199,222.614,negative
2.4014,6.9058,19.774,110.192,negative
3.5695,-21.5253,2.6846,292.652,negative
3.0069,8.7564,14.7783,111.436,negative
2.7555,7.1595,6.557,160.117,negative
2.6585,-5.6481,7.915,166.488,negative
2.695,9.467,39.3249,192.687,negative
2.433,14.8822,8.3129,190.617,negative
4.0587,-34.8443,3.511,217.867,negative
2.6385,9.4364,57.742,139.594,negative
3.1977,-27.1038,3.6065,397.197,negative
2.0881,-6.0379,49.935,166.977,negative
3.0412,14.2542,11.0947,168.621,negative
3.1692,13.1598,3.726,276.951,negative
2.4495,6.7356,28.328,44.6209,negative
2.3233,4.3102,14.539,233.384,negative
2.2589,-10.7199,68.3213,164.001,negative
2.5955,-7.0259,7.3704,178.285,negative
2.433,-7.3405,69.2522,251.288,negative
3.5808,-11.216,44.546,41.1766,negative
2.5145,5.991,14.824,141.014,negative
2.1775,-3.987,63.0438,161.55,negative
2.5447,5.1165,18.8214,215.545,negative
2.5826,-6.0498,11.241,282.424,negative
2.6091,6.4692,14.5626,162.682,negative
2.5465,-10.4764,24.686,105.204,negative
2.8555,10.9036,23.9541,231.642,negative
3.3803,-25.2647,27.0741,49.8535,negative
2.5159,13.5179,7.1943,217.903,negative
2.9437,10.891,18.042,256.435,negative
2.4125,-9.4706,42.99,228.885,negative
2.7675,-11.2867,7.901,240.107,negative
3.264,19.2182,4.257,291.301,negative
2.5347,-7.2639,4.507,261.296,negative
2.8448,-9.3634,4.1448,221.819,negative
2.8172,12.6525,24.5146,123.205,negative
2.451,-8.2258,17.1558,188.134,negative
2.5533,8.2853,33.2311,195.472,negative
2.738,8.9074,64.5648,41.7459,negative
2.5434,-8.4008,1.8427,127.831,negative
2.2565,9.7715,12.7129,245.401,negative
3.8422,-17.4238,8.1224,100.281,negative
3.2106,-38.2883,3.5809,272.935,negative
2.5038,-3.7394,5.8241,252.06,negative
3.1861,12.6546,0.7026,292.331,negative
3.1725,-16.1473,2.8697,278.854,negative
2.3874,-7.5761,7.58,193.935,negative
3.6155,-20.9122,1.8587,285.885,negative
2.4031,6.377,51.967,223.162,negative
2.1945,-18.9921,63.9075,59.0714,negative
3.2055,-12.5402,3.3209,171.522,negative
2.8228,13.2496,4.3624,187.714,negative
2.9892,4.869,4.732,174.755,negative
3.1171,-23.8454,6.0893,194.539,negative
2.2978,-9.9013,53.508,203.631,negative
2.9017,-16.0524,11.539,217.455,negative
2.6015,-14.7638,4.6955,209.999,negative
2.8968,-17.2173,1.8823,246.867,negative
2.6744,9.6247,12.166,171.238,negative
4.0291,19.7965,0.171,173.469,negative
2.6128,10.796,14.86,230.16,negative
2.634,12.0497,3.413,177.897,negative
2.5539,6.7082,3.5942,179.801,negative
2.5623,-10.5726,8.2676,303.32,negative
2.9757,-15.076,0.7194,344.483,negative
2.7029,22.6965,15.761,199.443,negative
2.2956,10.5454,11.296,150.092,negative
3.0894,-26.8701,43.7444,126.727,negative
2.7987,9.2033,14.224,178.909,negative
2.4393,7.0791,37.747,50.5289,negative
2.4417,5.0165,17.0127,153.979,negative
3.2785,-18.7604,5.0273,198.452,negative
2.5949,14.0019,88.1698,196.76,negative
2.5126,-9.4221,9.761,116.668,negative
2.6735,-6.8842,2.923,217.887,negative
2.6279,10.0215,50.002,40.2113,negative
2.2867,7.5036,14.885,192.704,negative
2.3997,-5.7515,88.9179,35.8997,negative
2.596,-7.9925,20.048,166.382,negative
2.8382,-10.6671,27.068,150.129,negative
2.8079,-13.3189,23.618,112.406,negative
2.7501,22.6476,16.1837,189.373,negative
2.8072,-11.4601,35.0126,203.238,negative
2.6365,9.2541,5.978,180.709,negative
2.5359,-11.7648,3.491,137.576,negative
2.6405,-6.3803,6.423,192.861,negative
2.6123,13.3186,0.58,301.103,negative
2.7114,8.3039,19.7462,161.263,negative
2.3444,-14.3588,75.1791,61.9113,negative
2.3107,-4.9621,19.811,171.58,negative
2.8251,14.5116,9.7115,207.967,negative
2.2227,-10.0179,33.4231,179.11,negative
2.9578,-7.0619,0.7045,197.527,negative
2.4401,-6.4868,15.0767,148.192,negative
4.5739,-85.69,28.311,309.548,negative
2.9172,-10.6024,7.1362,235.694,negative
4.4401,15.8739,3.934,302.076,negative
2.1658,7.0106,48.743,150.236,negative
3.1948,-12.6585,2.8356,265.77,negative
2.2967,5.5613,13.117,209.617,negative
2.5185,-7.5025,8.6072,191.846,negative
2.7189,-17.4991,2.76,237.824,negative
3.9152,-13.6742,0.919,272.79,negative
2.766,-8.8933,9.17,178.262,negative
3.1243,10.4856,0.583,202.273,negative
2.415,-5.3007,62.6769,169.559,negative
2.7657,-6.6086,8.4788,194.487,negative
2.8573,-19.6267,23.0716,207.755,negative
3.2555,18.3839,30.919,86.3622,negative
2.2504,-10.8953,49.932,158.432,negative
2.9954,9.4617,0.3729,178.562,negative
3.699,-20.3426,2.3853,282.051,negative
2.5575,-6.9345,8.641,290.53,negative
3.972,-37.7369,3.175,282.929,negative
2.8482,14.0122,1.8065,66.2045,negative
2.4166,4.8723,73.1435,95.1376,negative
2.4502,-5.8517,58.055,86.6984,negative
2.8179,5.6576,51.5694,64.8137,negative
3.0599,-11.5079,8.811,230.594,negative
3.4214,31.5758,8.6395,147.316,negative
2.6924,-7.1712,4.015,84.1437,negative
2.6128,-7.0036,20.2662,74.0516,negative
2.4616,-14.3104,14.391,108.069,negative
2.8366,5.2201,88.1553,99.3337,negative
2.9908,-6.8625,6.188,209.834,negative
2.9122,-4.5027,5.947,284.09,negative
2.4771,-2.0969,5.2328,189.281,negative
2.5366,-5.1778,28.4342,183.704,negative
2.3096,1.7239,0.235,322.241,negative
2.9146,13.4058,10.873,168.774,negative
2.9645,-17.3971,3.093,334.345,negative
2.5539,3.9586,6.7089,192.161,negative
3.173,13.3678,0.026,197.906,negative
2.998,10.7484,5.8093,191.805,negative
3.6349,-26.5435,9.083,174.283,negative
2.8395,-17.0272,6.1324,238.562,negative
2.7235,15.0681,8.7759,170.281,negative
2.5581,-5.675,10.7079,142.077,negative
2.8351,-10.0685,45.184,48.2319,negative
2.2304,-7.1473,52.427,168.203,negative
3.9488,23.6794,2.9513,344.101,negative
2.6753,-15.5179,31.2675,161.149,negative
3.9991,-13.5303,9.74,225.566,negative
2.8325,-16.6847,23.932,130.555,negative
2.4289,-18.7215,88.905,146.145,negative
3.1413,16.2768,1.571,310.779,negative
3.3998,-10.1128,4.02,234.056,negative
2.6048,-10.4595,2.029,108.509,negative
2.4669,-25.242,7.2801,241.654,negative
2.9965,-11.3567,6.2607,184.729,negative
3.3252,13.6028,5.7286,247.395,negative
2.8896,6.4012,10.575,236.327,negative
3.6693,-6.3598,0.9347,189.7,negative
2.1833,0,55.95,62.714,negative
3.3166,-7.5557,1.557,282.594,negative
2.8274,-15.7036,87.5682,39.4097,negative
2.3979,5.4555,18.547,195.489,negative
3.6471,-14.7321,9.038,164.211,negative
2.4942,-2.3707,7.2759,204.873,negative
3.6225,35.6452,4.6358,258.177,negative
2.8189,-9.0978,5.866,233.889,negative
2.527,7.9811,4.588,195.439,negative
3.0249,11.8976,5.16,209.993,negative
2.776,-9.786,3.791,149.6,negative
2.8069,-1.4559,7.4165,169.469,negative
2.4594,6.2423,3.9266,201.262,negative
3.3412,25.6115,2.8559,236.44,negative
3.0918,35.1025,2.2699,316.733,negative
2.2934,-10.2999,75.204,85.0246,negative
2.6518,10.8559,9.985,182.179,negative
2.57,-14.0365,88.4473,76.1243,negative
2.8099,21.1001,11.228,293.4,negative
3.3448,-14.7435,8.705,217.791,negative
2.3395,-12.2322,50.2398,191.73,negative
2.1255,6.7847,31.77,276.06,negative
3.2757,-7.5563,0.7701,188.914,negative
2.8062,-13.022,6.399,163.225,negative
3.4706,-9.0013,2.3504,242.97,negative
2.738,-11.9083,89.5806,101.73,negative
2.2227,-6.4054,20.8422,144.111,negative
2.4409,-8.7598,6.792,215.907,negative
2.641,-16.2289,16.54,188.322,negative
2.5276,-9.0788,5.97,162.561,negative
2.5781,-13.4095,19.2776,167.203,negative
3.1931,-6.3301,0.833,283.924,negative
3.0667,19.1646,2.4152,158.046,negative
2.3901,-5.8176,25.299,224.699,negative
2.3729,11.1217,35.6211,86.7946,negative
2.2878,3.7667,46.534,121.372,negative
2.4265,12.0603,84.8561,46.2057,negative
2.4624,-7.5821,39.315,223.495,negative
2.2529,9.0781,1.451,163.677,negative
2.8684,-4.253,15.8311,194.105,negative
2.4764,6.94,21.004,124.152,negative
2.1222,1e-04,25.78,179.214,negative
2.4914,-3.1255,5.081,255.541,negative
2.6385,-6.9331,8.699,139.522,negative
2.5119,12.2798,22.4899,95.3382,negative
3.3806,19.3247,0.899,333.398,negative
3.0473,23.8204,2.2668,232.346,negative
2.6117,-14.116,15.77,205.124,negative
2.8228,11.0383,6.9394,189.586,negative
3.0314,-12.4038,12.5792,205.407,negative
2.6898,-7.3012,8.3477,225.515,negative
3.3625,17.2258,6.142,312.559,negative
2.786,16.7728,80.7261,105.113,negative
2.0233,10.7016,33.158,124.24,negative
2.8482,13.7955,17.293,164.067,negative
2.6994,-12.121,1.682,286.93,negative
3.4849,13.1956,2.877,277.696,negative
3.1273,-18.7868,1.603,303.247,negative
2.7551,4.2039,2.3779,241.67,negative
3.328,-10.699,4.7354,237.387,negative
2.2492,9.7372,29.77,147.703,negative
2.3128,1.8273,74.383,135.144,negative
3.91,-21.7596,0.8128,332.566,negative
2.7312,-10.1173,22.533,170.77,negative
2.7694,17.519,19.157,209.083,negative
2.2343,6.7801,13.9756,132.618,negative
4.2823,-34.8084,2.596,270.252,negative
2.7093,-14.6241,0.337,180.685,negative
2.5971,5.9467,5.471,87.105,negative
2.6716,-5.5849,0.1985,180.874,negative
2.6513,-10.605,1.9538,148.773,negative
2.5545,11.7037,3.667,141.587,negative
2.4005,-4.0374,10.2299,144.926,negative
2.1538,10.5332,2.463,279.904,negative
3.894,14.7282,1.649,267.464,negative
2.1688,-2.2469,47.4858,218.691,negative
2.3212,-6.9773,23.33,237.548,negative
3.9782,20.5555,0.9188,256.883,negative
2.8954,10.2546,9.293,156.822,negative
2.2589,-6.1962,31.9848,252.106,negative
2.6096,6.4373,14.345,147.302,negative
2.6693,8.7173,1.3953,206.647,negative
3.419,11.02,4.7435,160.021,negative
3.5756,13.8783,4.036,212.309,negative
2.4871,13.7237,40.3788,132.177,negative
2.1414,0,11.393,131.527,negative
2.1987,2.7116,9.4765,184.061,negative
2.6299,-11.6938,36.2739,253.426,negative
2.829,21.1623,3.3695,310.772,negative
2.5384,5.0906,7.3195,194.164,negative
2.4208,-11.3273,29.699,180.377,negative
2.7222,6.4281,30.0135,198.587,negative
3.2766,14.713,6.1414,222.839,negative
2.8976,9.6464,1.221,217.515,negative
2.935,13.6448,10.3002,230.14,negative
3.0312,-6.7554,0.688,215.285,negative
2.2122,-9.2078,30.0911,84.3675,negative
2.4502,5.7595,9.621,202.829,negative
3.1524,8.7595,2.516,199.098,negative
2.5079,7.5687,11.047,101.836,negative
3.2262,17.5175,12.848,191.587,negative
3.1992,-13.8427,1.1808,129.7,negative
2.3464,-7.0706,28.1582,126.679,negative
3.3118,10.4823,4.901,229.45,negative
2.5126,-6.7169,13.5464,138.408,negative
2.7608,-19.1741,1.3258,278.594,negative
2.4742,18.0409,30.62,86.363,negative
2.2648,-2.4271,13.386,203.443,negative
2.7501,-2.4457,17.598,215.221,negative
2.9469,4.259,1.2832,242.224,negative
2.7392,-11.2199,37.372,155.286,negative
3.3262,16.4148,4.6537,145.576,negative
3.2753,-13.196,0.8547,237.437,negative
2.5334,4.0109,2.4817,292.23,negative
3.3869,-10.169,0.656,250.51,negative
2.7941,-14.7831,0.084,187.953,negative
2.301,13.9922,47.437,211.013,negative
2.525,-3.69,39.295,26.1913,negative
3.159,12.9162,85.2559,42.3574,negative
2.4048,6.965,27.748,161.055,negative
2.5977,18.0175,10.3494,128.784,negative
4.2259,27.0792,0.051,324.56,negative
2.07,0,11.14,134.47,negative
2.4023,6.5826,45.173,90.5686,negative
2.6785,18.2126,20.859,214.77,negative
2.7011,10.0242,11.0229,181.35,negative
2.8689,-9.2057,14.648,197.026,negative
2.4976,-10.9352,6.24,117.447,negative
2.9829,14.0838,2.057,203.563,negative
2.0394,-11.6605,7.066,75.4619,negative
2.5347,9.9744,31.2545,162.424,negative
3.3236,-8.5484,3.737,249.119,negative
2.3464,-10.9364,39.56,100.069,negative
2.7063,3.9521,15.5531,171.573,negative
2.3294,2.9347,52.554,289.005,negative
2.8028,-15.7868,7.3779,228.171,negative
3.5247,-23.7532,1.4305,394.688,negative
2.4125,8.5651,58.441,193.479,negative
2.6781,-5.177,5.636,153.141,negative
2.8689,-14.7142,25.176,145.734,negative
3.4824,16.4183,3.0993,257.882,negative
2.8885,-6.0247,9.3331,217.983,negative
2.5145,12.9482,19.612,146.454,negative
2.6698,-11.1815,8.449,160.781,negative
3.3725,24.3781,2.0088,335.855,negative
2.4141,16.8503,56.263,151.425,negative
2.3365,4.4605,27.2976,98.4951,negative
2.7243,10.0725,3.8104,181.119,negative
3.2885,17.2083,2.2062,250.141,negative
3.472,16.1287,2.621,295.754,negative
2.2355,9.8831,65.6716,180.926,negative
2.4502,9.639,82.9593,36.6531,negative
3.3445,-18.1143,1.343,337.274,negative
2.7304,4.8989,15.923,135.989,negative
2.6085,2.8756,15.032,292.171,negative
3.6269,-23.8236,4.26,291.819,negative
3.1891,9.5034,10.855,161.492,negative
2.1746,-4.482,62.5119,162.819,negative
2.1847,-10.2991,42.79,130.556,negative
2.4166,16.8496,19.5164,201.838,negative
3.2103,10.1773,4.271,253.904,negative
3.1999,-22.4117,2.377,273.673,negative
2.1538,6.6839,52.6161,172.188,negative
2.6258,-9.7769,55.5722,41.5565,negative
2.9798,22.9384,1.8127,157.303,negative
3.009,17.7267,6.718,271.972,negative
2.9337,8.355,3.616,200.99,negative
3.4805,-10.2314,2.545,254.654,negative
2.8932,-10.3813,9.381,187.575,negative
3.239,-17.8851,3.062,323.242,negative
2.6959,-6.7811,1.151,204.871,negative
2.3608,11.8776,67.012,178.043,negative
2.4464,-7.4269,63.4783,125.519,negative
2.7054,-7.3071,0.5486,244.195,negative
2.6294,8.6856,6.923,177.715,negative
3.1895,-23.7846,6.4531,309.49,negative
2.1508,-9.7259,13.9983,243.459,negative
2.3149,9.5125,89.0757,180.229,negative
2.7763,-15.4612,69.3466,90.6994,negative
2.8028,8.317,34.5962,71.3507,negative
3.411,-8.2418,6.667,251.063,negative
2.6972,-6.8707,5.053,221.836,negative
2.2418,-6.3068,44.6269,171.157,negative
2.5237,-7.4581,13.143,136.463,negative
3.235,15.5267,8.326,220.734,negative
2.4646,-9.9707,48.71,252.451,negative
2.4175,-6.9758,6.6945,265.905,negative
2.1222,2.0348,2.559,105.169,negative
3.1355,6.7437,1.8664,270.822,negative
2.7332,11.2423,13.6997,129.937,negative
2.6803,5.5966,1.7526,147.69,negative
2.0986,4.9018,82.2589,235.163,negative
2.4976,7.0386,2.625,167.099,negative
2.0917,11.6833,17.359,95.5684,negative
3.5894,17.0832,1.537,272.534,negative
2.4749,9.1083,5.97,167.543,negative
2.6138,9.0343,24.6893,195.077,negative
2.9545,17.2454,3.7956,322.178,negative
2.1255,-5.1151,29.921,127.18,negative
2.6551,17.7898,20.1117,187.785,negative
2.4969,-7.6879,12.773,161.359,negative
2.638,2.4591,6.139,170.939,negative
3.5792,14.5998,7.5688,244.516,negative
2.3927,4.5315,16.5079,159.443,negative
2.2788,-10.8265,13.056,201.203,negative
2.6069,10.0953,39.3565,136.953,negative
2.4265,-5.058,0.202,76.778,negative
2.9784,17.239,49.3005,199.453,negative
2.6144,-13.2009,19.152,181.369,negative
3.468,25.2843,13.8802,103.733,negative
3.3597,11.0652,0.35,241.141,negative
2.4518,8.9209,25.1926,144.309,negative
3.0273,-12.995,16.385,249.641,negative
3.1339,14.015,2.314,179.632,negative
3.5549,-8.4718,12.3377,174.788,negative
2.4479,-4.0661,24.1245,209.343,negative
2.705,14.5943,7.5607,184.87,negative
2.7122,15.0302,8.1352,236.282,negative
3.1026,7.7151,10.3354,226.381,negative
3.4156,5.5884,3.0719,252.53,negative
2.3294,-6.72,5.709,222.205,negative
2.3064,-5.4289,12.358,81.6967,negative
2.7709,32.12,19.286,176.973,negative
2.9332,-15.2716,0.288,159.466,negative
2.8765,5.0013,2.7131,291.018,negative
2.42,-15.5129,48.6381,179.829,negative
2.1775,10.451,68.7784,109.814,negative
4.1483,-17.1179,1.352,293.871,negative
2.4346,-8.8176,2.976,250.944,negative
3.9939,-28.9626,3.613,277.362,negative
3.0019,9.4574,0.9246,257.442,negative
2.6238,11.9814,30.8412,108.532,negative
2.6294,-14.8209,3.056,213.216,negative
2.48,8.3575,48.8519,136.52,negative
3.2621,-12.2608,0.9761,236.924,negative
3.0888,-19.81,5.806,276.059,negative
3.2961,-10.2218,0.3159,158.98,negative
2.1287,-11.4133,43.404,165.73,negative
2.1629,-6.3066,48.4705,199.836,negative
3.0261,7.3454,7.4614,217.693,negative
2.1189,6.2884,12.8928,109.644,negative
3.1154,9.4423,20.828,184.564,negative
2.3139,10.6203,2.9483,171.724,negative
2.4886,-7.5586,83.1626,207.849,negative
2.1021,-5.0183,89.3153,98.6568,negative
2.6454,-13.1659,10.6662,233.857,negative
3.3467,13.4314,3.131,302.937,negative
2.2355,4.6306,41.4167,139.167,negative
3.0596,10.7497,84.7342,29.2971,negative
3.4145,17.1705,0.4795,269.401,negative
2.2878,-7.0963,10.796,134.341,negative
2.3444,-15.5483,8.4598,224.207,negative
2.4983,15.5626,42.6266,181.747,negative
2.1156,-1e-04,7.7055,193.761,negative
3.5147,19.7265,4.3296,296.273,negative
2.6004,4.246,3.715,147.221,negative
3.0152,-12.7436,4.4256,252.271,negative
2.4857,-6.5024,87.5655,239.845,negative
2.5391,13.4479,1.555,318.123,negative
2.5527,10.6529,25.381,123.864,negative
2.8845,11.7729,40.24,165.646,negative
2.9633,-4.4907,0.9822,257.778,negative
2.527,10.2321,14.769,157.267,negative
3.0542,-15.129,2.729,354.769,negative
3.5232,-17.3996,3.915,350.357,negative
3.8874,-17.2743,0.6946,248.606,negative
3.0158,21.4862,2.818,233.032,negative
2.3375,10.7636,0.251,90.8107,negative
2.9074,7.7653,5.6556,246.649,negative
3.6087,19.1513,76.074,70.1664,negative
2.688,12.9576,0.972,248.741,negative
3.3264,-10.3705,6.665,208.486,negative
2.6893,-13.8743,64.813,40.4925,negative
4.0593,-16.9888,4.046,283.586,negative
2.5422,9.145,6.879,136.742,negative
2.2648,3.2753,26.8207,233.855,negative
3.8629,26.6269,0.964,389.622,negative
2.9191,-12.1781,0.9256,198.753,negative
2.8322,-15.278,37.794,150.647,negative
2.4749,7.87,16.1003,71.1814,negative
2.3233,-2.2727,22.9248,176.229,negative
2.6998,-10.4712,11.067,199.09,negative
2.238,10.1291,6.7081,95.8627,negative
2.0846,-11.7911,83.3102,178.04,negative
2.356,3.6258,89.274,105.214,negative
